customer_id,loan_amount,credit_score,late_payments,default_history,risk_score,risk_level
16354,18879,844,1,0,65,Medium
21040,19116,828,4,1,25,Low
19667,12578,683,1,0,55,Medium
16394,15362,524,3,0,84,High
23810,14329,678,0,0,29,Low
10921,1109,671,0,0,10,Low
18518,11156,582,2,0,64,Medium
15034,13305,784,0,0,64,Medium
23401,15773,728,3,0,59,Medium
10719,13130,618,2,1,48,Low
23325,17892,359,3,0,3,Low
28354,12193,417,2,0,66,Medium
23515,19975,491,2,0,64,Medium
15420,16754,407,1,0,82,High
24714,15979,497,1,0,97,High
10906,9714,648,0,0,1,Low
24754,18812,550,2,0,15,Low
20655,20339,481,2,0,69,Medium
16833,20336,509,2,0,53,Medium
16688,14270,451,4,1,66,Medium
21588,16270,673,2,0,74,Medium
23600,15539,449,2,1,10,Low
10833,4959,662,1,0,72,Medium
24112,18840,402,2,0,98,High
13833,13374,766,3,0,6,Low
25079,15346,516,1,0,44,Low
11164,10132,655,0,0,51,Medium
14870,6602,349,6,0,15,Low
18226,17979,381,3,0,22,Low
28706,19032,706,4,0,83,High
17065,14059,348,0,0,16,Low
24517,16579,305,2,0,70,Medium
11753,8908,832,1,0,79,Medium
15730,14825,306,5,1,56,Medium
24042,16596,581,2,1,62,Medium
19481,21497,687,1,0,72,Medium
20019,15446,652,3,0,89,High
13037,8420,414,1,0,44,Low
16625,24228,578,3,0,85,High
21168,17475,754,2,0,30,Low
26840,17387,517,0,0,5,Low
27022,14105,367,0,0,58,Medium
28080,8100,687,2,0,74,Medium
29318,15150,780,3,0,62,Medium
10070,12910,720,3,1,64,Medium
20184,19215,668,1,0,88,High
22476,12102,419,0,0,25,Low
26372,10260,432,2,0,16,Low
29343,15802,822,0,0,71,Medium
16877,13079,389,2,0,40,Low
16353,12952,568,1,0,1,Low
14287,13179,570,3,0,54,Medium
26571,19404,473,2,1,92,High
29981,8993,681,1,0,95,High
12012,14582,371,2,0,64,Medium
14004,11463,413,1,1,10,Low
22773,11410,838,1,0,87,High
13282,10479,722,5,0,46,Low
12949,22326,496,1,0,99,High
20506,11860,427,2,1,11,Low
22486,15505,734,0,0,7,Low
21401,22451,702,3,0,87,High
13943,16377,560,3,0,32,Low
23301,5564,337,2,0,73,Medium
27018,18593,787,2,0,38,Low
17900,10155,640,4,0,37,Low
23341,5333,307,2,1,9,Low
27714,16828,339,2,0,41,Low
22377,14420,580,0,0,2,Low
18772,14117,713,2,0,60,Medium
18728,15800,792,0,0,48,Low
23589,12440,361,1,0,71,Medium
25775,16482,518,0,0,41,Low
24136,19048,564,2,0,78,Medium
16835,13854,485,0,0,71,Medium
26575,12990,339,2,0,71,Medium
20841,10811,524,3,0,30,Low
11666,17380,757,1,0,47,Low
18311,20680,617,2,0,24,Low
20720,13767,547,0,1,21,Low
23726,17386,445,0,0,86,High
22882,12399,619,1,0,92,High
24636,13735,783,5,0,13,Low
29495,21478,630,0,0,43,Low
17029,12059,510,2,1,59,Medium
27183,18643,724,4,1,58,Medium
20669,12316,357,1,0,64,Medium
18188,5485,318,1,0,22,Low
21760,19979,377,2,0,70,Medium
22483,22222,592,3,0,83,High
21041,12820,811,1,1,45,Low
12162,20732,483,0,0,77,Medium
14314,10135,770,1,0,31,Low
22500,21312,712,3,0,13,Low
14312,13341,701,2,0,65,Medium
26599,11644,492,2,0,43,Low
17873,9943,707,1,0,82,High
18518,23350,575,4,0,21,Low
17498,14915,623,2,0,80,Medium
22907,21308,569,1,0,92,High
17890,14020,545,1,0,75,Medium
25109,14781,773,2,0,70,Medium
21451,9482,581,1,0,82,High
19896,22881,422,0,0,0,Low
14175,12711,401,1,0,95,High
23906,17221,816,1,0,22,Low
14089,8237,573,3,0,94,High
13105,13851,661,1,0,34,Low
12801,16516,734,1,0,97,High
27860,13778,580,2,0,90,High
16259,12180,553,1,0,2,Low
25115,3848,680,2,0,33,Low
11060,15794,613,1,0,16,Low
16086,14649,761,0,0,71,Medium
25073,9478,604,2,0,40,Low
28468,16262,403,1,0,48,Low
27288,21122,713,3,0,39,Low
23812,8938,573,0,0,53,Medium
14043,6477,414,0,0,75,Medium
29083,7205,771,1,1,63,Medium
13688,13707,411,1,0,10,Low
20626,10337,742,0,1,83,High
12695,20486,742,3,0,94,High
24730,9710,310,3,1,29,Low
26465,16107,490,1,0,29,Low
14681,10383,820,2,1,90,High
25246,13115,489,1,0,77,Medium
25371,10101,332,1,0,99,High
24836,17314,668,3,0,72,Medium
27627,17652,814,0,0,63,Medium
23954,17805,335,1,0,82,High
16690,13581,421,3,0,31,Low
18035,6027,323,1,0,9,Low
22665,11325,673,2,0,34,Low
23513,23892,427,0,0,10,Low
18424,13983,404,3,0,5,Low
13411,13074,766,2,0,53,Medium
16739,21753,487,5,0,12,Low
21040,15285,758,2,0,32,Low
20699,13997,745,0,0,28,Low
29063,17375,514,1,0,44,Low
13599,22571,671,4,0,29,Low
28797,9409,467,3,0,23,Low
15960,8572,373,0,0,29,Low
22301,11857,326,2,0,65,Medium
26412,15113,566,2,0,76,Medium
16797,17530,669,1,0,93,High
26360,21586,671,1,0,55,Medium
26316,11751,364,2,0,45,Low
17611,12672,502,5,0,91,High
15970,20874,538,2,0,76,Medium
12612,16631,583,0,0,79,Medium
20721,13577,543,1,0,83,High
20569,14052,445,0,0,45,Low
28990,21871,311,4,0,55,Medium
29855,28447,760,2,1,21,Low
18612,23168,793,4,1,83,High
22799,15528,462,0,0,99,High
20174,16884,823,0,0,78,Medium
21137,19519,676,1,0,38,Low
12025,7721,610,3,0,8,Low
15500,13676,763,4,0,50,Low
27155,11785,799,1,0,61,Medium
10696,16897,801,2,0,45,Low
16174,9162,527,0,0,38,Low
25968,23800,832,1,0,86,High
16965,16245,818,0,0,15,Low
28600,13251,511,3,0,35,Low
17176,14297,692,2,0,78,Medium
24511,18830,498,3,0,99,High
13862,7901,557,2,1,3,Low
27874,11077,316,0,0,39,Low
12500,18956,724,5,0,41,Low
11332,11678,814,1,0,73,Medium
22658,20675,779,3,0,3,Low
10831,14077,337,2,0,64,Medium
29647,14137,573,2,0,28,Low
29880,12213,593,2,0,22,Low
22754,18366,786,1,0,19,Low
17213,16854,447,2,0,17,Low
26145,13644,519,3,0,41,Low
11123,19336,681,2,0,4,Low
26246,8763,605,3,0,7,Low
13224,12318,708,1,0,88,High
21747,12336,588,3,0,16,Low
18025,10271,451,4,0,96,High
20316,16017,467,1,0,26,Low
28527,8744,664,0,0,82,High
25478,10360,378,2,0,94,High
28673,14481,473,0,0,97,High
21282,9093,561,2,0,52,Medium
24413,18206,609,0,0,89,High
24356,22192,636,2,0,1,Low
11359,17752,665,1,0,66,Medium
18548,14121,522,3,1,62,Medium
10071,9770,427,2,0,82,High
16492,12230,722,1,0,23,Low
27842,10448,806,1,0,52,Medium
11457,21101,483,4,1,83,High
29512,16764,667,3,0,74,Medium
16679,14127,834,0,0,95,High
12302,18399,560,2,0,16,Low
23065,6223,655,3,1,91,High
27092,13979,418,6,0,64,Medium
20796,25765,391,2,0,41,Low
22469,17133,657,0,0,95,High
24059,5492,400,1,0,64,Medium
20865,12796,456,0,0,77,Medium
11290,14523,332,1,1,38,Low
27500,18840,580,2,0,27,Low
16241,6505,699,1,0,64,Medium
13905,15312,841,1,0,73,Medium
14844,12672,683,3,0,53,Medium
10936,16073,600,3,0,26,Low
15935,18853,711,2,0,13,Low
13240,17995,464,1,0,50,Low
20452,16803,481,4,0,28,Low
24729,2962,364,1,0,29,Low
14404,9446,537,2,0,92,High
13180,9571,442,3,0,99,High
26970,26340,516,1,0,46,Low
25163,16950,504,3,0,98,High
10077,13024,814,1,0,41,Low
23892,18013,490,1,0,18,Low
26895,11214,809,4,0,94,High
24385,15367,353,5,0,8,Low
13183,19921,842,0,0,43,Low
27945,18446,732,2,0,56,Medium
20789,24995,454,4,0,74,Medium
27963,16298,586,2,0,60,Medium
14961,15549,492,0,0,69,Medium
24864,24748,777,1,0,16,Low
11395,12258,473,0,0,92,High
19715,28184,469,2,0,31,Low
29508,13988,369,1,0,23,Low
17843,15205,838,6,0,92,High
10736,16447,807,2,0,49,Low
11630,7576,784,3,0,44,Low
23329,13813,368,2,0,90,High
26651,10531,751,2,0,26,Low
28826,18168,378,3,0,50,Low
14350,12797,761,1,0,32,Low
20009,14875,605,6,0,42,Low
18360,13965,591,5,0,5,Low
23151,11059,749,2,0,42,Low
15590,19469,789,3,1,4,Low
10368,20923,794,2,0,46,Low
20372,8440,830,1,0,8,Low
20205,13465,371,2,1,80,Medium
24531,14697,486,3,0,18,Low
11413,5278,492,2,0,86,High
21285,15742,362,2,0,84,High
23913,17374,501,2,0,10,Low
16684,16246,568,1,0,80,Medium
15060,13474,556,2,1,15,Low
28983,17908,673,1,0,3,Low
13277,16655,344,3,0,22,Low
13118,7184,318,1,0,19,Low
13967,19573,424,5,1,65,Medium
15819,16264,754,0,0,12,Low
13482,20687,362,1,0,96,High
27892,13606,308,2,0,10,Low
15823,24340,388,1,0,1,Low
25884,17463,610,3,0,95,High
19813,20972,848,3,0,76,Medium
28268,13486,697,2,0,5,Low
10334,18941,833,4,0,84,High
15204,17041,375,3,0,86,High
18776,17456,309,2,0,39,Low
19688,19523,455,1,0,68,Medium
27648,13433,309,1,0,78,Medium
23142,6316,616,3,0,67,Medium
11436,21297,690,3,0,88,High
15464,12793,624,1,0,60,Medium
14514,13799,690,2,0,30,Low
19600,15454,615,1,0,17,Low
19048,14349,684,1,0,92,High
26786,17401,491,2,0,2,Low
14768,3184,716,3,0,19,Low
14199,17314,836,1,0,90,High
28774,20007,691,1,0,56,Medium
20934,15182,633,2,0,15,Low
14147,18477,515,2,0,58,Medium
22656,13450,300,2,0,10,Low
10623,11056,585,2,0,73,Medium
14849,17038,359,0,0,8,Low
25994,12016,666,4,0,22,Low
13322,11560,676,2,1,71,Medium
20695,14738,409,1,0,97,High
28464,9721,739,1,1,50,Low
23836,18040,645,3,0,51,Medium
29242,15359,761,0,0,77,Medium
12827,22653,763,0,0,77,Medium
18726,8968,811,2,0,37,Low
15969,16472,598,2,0,77,Medium
13819,14602,780,2,0,93,High
14605,20254,644,2,0,67,Medium
10126,21669,723,1,0,93,High
17227,13018,611,3,0,76,Medium
22389,15099,369,2,0,52,Medium
27635,12423,326,1,0,36,Low
21119,19430,397,1,0,91,High
20538,18302,392,1,0,19,Low
24045,13273,483,5,0,60,Medium
14660,9571,348,2,0,92,High
29209,12461,751,2,0,11,Low
27863,23013,629,3,0,71,Medium
18385,12146,595,2,0,30,Low
13581,12505,811,2,0,77,Medium
23781,11265,505,2,0,5,Low
11093,17445,673,1,0,26,Low
28333,10857,693,1,0,22,Low
11247,18952,425,0,1,53,Medium
18823,16199,799,3,1,83,High
13659,15758,822,3,0,70,Medium
26033,19058,462,3,0,77,Medium
15319,13870,785,1,0,34,Low
24254,21847,590,0,0,1,Low
17354,14206,838,3,0,65,Medium
12248,9293,740,1,0,15,Low
21365,14269,724,1,0,93,High
18023,8887,637,3,0,52,Medium
19524,20916,678,4,0,0,Low
12093,16085,665,3,0,48,Low
26566,11962,798,1,0,74,Medium
22560,18600,388,1,0,92,High
21175,15661,469,2,0,32,Low
14772,14297,352,7,0,5,Low
20782,10837,374,4,0,19,Low
16920,14543,471,1,0,77,Medium
17782,7132,451,2,0,12,Low
23822,22352,697,2,0,58,Medium
26607,7613,412,0,1,94,High
28291,18827,660,3,0,44,Low
26867,11140,767,0,0,74,Medium
13842,14735,412,2,0,50,Low
10345,19521,523,0,0,63,Medium
24266,20780,710,3,0,42,Low
21103,25298,531,2,0,66,Medium
13108,21388,471,5,0,49,Low
25357,12355,833,3,0,43,Low
14324,11937,641,0,0,6,Low
23386,17624,728,1,0,99,High
29013,15789,695,2,0,6,Low
17844,13959,760,1,0,80,Medium
15536,9265,704,3,0,49,Low
21693,16231,727,1,0,42,Low
14432,13486,385,2,0,0,Low
11852,20604,720,1,0,75,Medium
12997,22380,725,0,0,0,Low
20721,8821,513,1,1,21,Low
11762,14556,524,3,0,69,Medium
24757,13747,426,1,1,78,Medium
25281,15912,565,2,0,15,Low
29349,13366,635,2,0,35,Low
17403,18810,720,3,0,76,Medium
19695,12445,396,4,0,51,Medium
18817,19782,688,2,0,11,Low
21286,13990,849,0,0,29,Low
10652,18228,613,3,0,87,High
25102,9096,680,3,0,17,Low
26667,14308,638,4,0,56,Medium
29599,17906,541,0,0,56,Medium
27339,15941,625,1,0,33,Low
27219,9010,330,1,1,83,High
24124,16251,403,1,0,37,Low
19753,942,464,1,0,7,Low
27834,6365,694,2,0,55,Medium
10848,14109,732,5,0,48,Low
19438,9095,724,4,0,81,High
22132,15245,571,0,0,45,Low
26783,7433,460,4,0,42,Low
13693,24985,381,2,0,53,Medium
17875,11252,345,4,0,32,Low
21306,21263,801,5,0,98,High
25130,15523,597,4,0,4,Low
27058,15225,494,2,0,21,Low
18788,13626,714,2,0,72,Medium
14364,19741,420,1,0,44,Low
18902,18357,398,0,0,56,Medium
22828,14754,596,3,0,98,High
21453,15694,554,2,0,76,Medium
13972,21849,703,0,0,65,Medium
16123,15122,457,2,0,93,High
17644,14765,773,2,0,27,Low
10777,9820,549,2,0,74,Medium
23928,15609,728,3,0,32,Low
24462,15278,653,0,0,29,Low
18477,20660,362,2,0,5,Low
25008,17332,644,2,0,42,Low
20931,17823,800,1,0,4,Low
15636,21202,314,3,0,8,Low
25423,9902,619,1,0,98,High
19861,17997,820,1,0,96,High
20404,7309,506,1,1,18,Low
19547,6191,556,3,0,89,High
23241,12047,595,3,0,85,High
24092,13364,754,1,0,75,Medium
21012,6072,389,0,0,44,Low
15587,10843,308,1,0,23,Low
24224,12762,349,2,0,1,Low
23268,10955,335,2,0,5,Low
25189,20021,753,2,0,65,Medium
16534,18912,468,2,0,69,Medium
11699,13768,705,2,0,71,Medium
20061,17755,833,1,0,52,Medium
26334,16042,757,1,1,33,Low
11149,6644,307,2,0,3,Low
10112,20860,416,1,0,73,Medium
23713,18013,522,2,0,77,Medium
14832,12429,692,1,0,86,High
18392,25132,848,3,1,88,High
11615,11575,478,3,0,44,Low
13644,10687,761,0,0,49,Low
27238,19112,545,1,0,42,Low
26933,11958,316,4,1,99,High
14848,17248,781,0,0,57,Medium
13135,3538,605,1,1,21,Low
12669,16346,301,3,0,65,Medium
18241,15250,625,1,0,5,Low
29235,19595,455,5,0,39,Low
21525,9483,808,5,0,47,Low
27588,18382,524,2,0,78,Medium
27906,14216,520,1,0,60,Medium
25864,17410,561,1,0,53,Medium
24717,14156,483,3,0,59,Medium
17534,13802,422,1,0,68,Medium
22602,14395,307,1,1,64,Medium
19014,14527,362,4,0,0,Low
21855,5139,841,1,0,26,Low
16807,14536,459,1,0,11,Low
28071,10847,751,2,0,86,High
25948,14945,458,4,0,46,Low
14745,23870,376,3,0,59,Medium
12521,20993,339,2,0,99,High
15380,17226,628,3,0,71,Medium
11616,7096,510,3,0,85,High
14703,10784,495,4,0,66,Medium
17290,12598,641,4,0,55,Medium
23157,19595,526,2,1,68,Medium
24672,17474,398,2,0,9,Low
13021,21934,493,4,1,59,Medium
14203,17500,318,2,0,76,Medium
22054,18485,462,0,0,89,High
25057,16756,451,0,0,81,High
21408,16175,644,0,0,88,High
13929,6758,416,1,0,3,Low
19885,12831,430,0,0,22,Low
19185,19116,424,0,0,51,Medium
22825,22627,666,3,0,66,Medium
20182,13070,725,1,0,37,Low
14548,19955,623,2,0,61,Medium
10020,12287,838,1,0,39,Low
27052,13117,586,2,0,74,Medium
14255,3906,522,1,0,47,Low
19175,21362,651,2,0,25,Low
15547,16666,437,1,0,72,Medium
15943,11614,745,1,0,83,High
25712,23816,786,1,0,71,Medium
17747,14515,608,5,0,67,Medium
15770,22055,665,2,0,77,Medium
14772,8153,412,3,1,49,Low
28873,20998,519,4,0,6,Low
18197,19832,634,4,0,96,High
10402,14601,431,4,0,84,High
14072,13030,449,5,0,20,Low
22132,11046,551,2,0,97,High
18034,20581,503,1,0,31,Low
12983,11593,501,1,1,57,Medium
26443,3558,445,2,0,93,High
18165,20952,503,1,0,5,Low
16311,16513,608,2,0,44,Low
18769,13829,400,1,0,27,Low
11901,13416,763,1,0,14,Low
27440,27153,814,2,1,16,Low
11299,13656,655,3,0,58,Medium
23735,13234,497,0,1,38,Low
15259,13454,342,0,0,20,Low
15168,11584,546,3,0,28,Low
28081,13186,374,6,0,25,Low
10866,16601,504,0,0,51,Medium
19574,12716,580,1,0,69,Medium
27332,5887,774,4,0,37,Low
26449,8148,460,0,0,91,High
11307,17969,833,3,0,45,Low
14562,9070,513,0,0,43,Low
11719,17137,760,4,0,95,High
25795,21209,761,2,0,53,Medium
20250,17741,742,0,0,79,Medium
18955,15618,519,1,0,64,Medium
26559,15292,806,1,0,5,Low
28105,15622,606,1,0,5,Low
12744,14665,510,0,0,75,Medium
19189,9115,369,1,1,55,Medium
28263,14215,474,1,0,31,Low
14089,19431,649,2,0,82,High
29637,20400,808,1,0,14,Low
22929,13867,726,1,0,29,Low
21305,17437,590,0,0,6,Low
12291,17047,746,3,0,27,Low
20853,15575,334,0,1,0,Low
12696,15804,374,1,1,43,Low
10032,15928,686,2,0,57,Medium
28808,14636,474,3,0,11,Low
20563,14909,337,1,0,65,Medium
26831,18686,537,0,0,73,Medium
21454,10924,381,2,0,33,Low
28823,8433,388,3,1,2,Low
20599,11488,323,2,0,23,Low
23448,13889,498,1,0,21,Low
15177,15149,758,3,0,7,Low
25152,16066,510,2,0,80,Medium
19871,11942,412,3,0,26,Low
14673,23895,608,1,0,69,Medium
13182,17844,370,0,0,34,Low
20922,13195,438,2,0,31,Low
15476,13129,653,1,0,6,Low
13054,14218,463,2,1,88,High
19716,18404,628,3,0,8,Low
15579,22044,392,1,0,97,High
12511,23038,637,1,0,31,Low
11950,18693,748,3,0,7,Low
20903,10820,698,1,0,56,Medium
29895,22044,496,3,1,75,Medium
29865,14086,428,2,1,39,Low
17481,14774,736,2,0,44,Low
12074,15363,805,1,0,32,Low
28469,11768,611,1,0,54,Medium
19712,14626,817,1,0,74,Medium
20106,11221,302,0,0,52,Medium
24868,20594,308,1,0,95,High
10590,8959,347,6,0,7,Low
21251,22684,695,1,0,82,High
22056,17872,623,2,0,45,Low
29029,15928,812,2,0,85,High
23433,11634,838,4,0,55,Medium
23994,23933,467,1,0,12,Low
15810,23807,411,4,0,68,Medium
14058,16028,320,1,0,82,High
15655,10368,467,2,0,23,Low
22137,11978,843,4,0,19,Low
27178,14795,548,2,0,43,Low
11340,11205,376,3,0,70,Medium
23120,14569,475,2,0,96,High
23039,10575,559,4,0,66,Medium
20729,13064,422,2,0,77,Medium
25452,16745,308,4,0,19,Low
12067,13327,401,1,0,54,Medium
28367,12507,653,4,0,94,High
21877,13877,477,0,0,83,High
14965,11545,630,3,0,60,Medium
14443,11966,601,1,0,10,Low
19238,26835,403,5,0,39,Low
25254,11881,841,2,1,94,High
10554,16809,379,1,0,31,Low
21227,10336,576,1,0,79,Medium
10565,6032,366,0,0,79,Medium
25912,11229,771,3,0,42,Low
17862,14647,449,2,0,58,Medium
25197,11268,769,1,0,2,Low
23740,6660,569,2,0,51,Medium
15041,12754,685,0,0,68,Medium
10325,15231,722,4,0,21,Low
21154,18500,649,0,0,91,High
28499,14560,573,4,0,76,Medium
23334,10968,516,0,0,67,Medium
21711,20662,372,1,0,2,Low
16432,24481,778,2,0,63,Medium
16731,16252,802,2,0,30,Low
17395,22118,487,2,0,44,Low
26954,18571,600,3,0,20,Low
25923,24653,643,5,0,25,Low
20844,15701,612,1,0,49,Low
22806,19416,700,1,0,24,Low
26121,21712,705,1,0,21,Low
22051,15298,404,2,0,65,Medium
10238,18621,620,2,0,39,Low
17716,15483,603,4,0,72,Medium
21725,11715,687,4,0,67,Medium
10993,8023,684,1,0,85,High
12038,21108,626,1,0,23,Low
15416,22766,489,2,0,93,High
20070,14218,393,0,0,31,Low
28151,10868,605,2,0,63,Medium
12948,17804,754,2,0,37,Low
28863,17034,831,3,0,75,Medium
13070,7452,571,1,0,24,Low
16601,22117,608,1,0,9,Low
15897,11885,485,3,0,59,Medium
11468,13506,492,6,0,71,Medium
17434,11586,413,2,0,33,Low
23625,9899,745,4,0,57,Medium
28098,5264,444,1,0,3,Low
16908,15820,847,2,0,16,Low
14591,9304,486,4,0,73,Medium
14668,18187,670,1,0,36,Low
14748,14906,636,1,0,92,High
14396,14365,832,3,0,17,Low
25631,13616,623,1,0,22,Low
24197,17531,416,0,0,3,Low
14703,15529,614,1,0,62,Medium
27452,21557,790,1,0,42,Low
22418,10914,792,1,1,74,Medium
23417,25142,488,4,0,16,Low
10420,22863,837,2,0,81,High
24599,20825,797,1,0,32,Low
27408,13825,340,2,0,90,High
27874,19452,710,4,0,54,Medium
22246,17832,760,3,1,87,High
14715,11405,734,1,0,43,Low
14478,10839,848,2,0,78,Medium
24244,14234,516,5,1,31,Low
16171,6751,698,2,0,70,Medium
18792,11433,664,2,0,97,High
18800,12862,840,1,0,78,Medium
23494,16874,746,1,0,26,Low
20557,16727,773,3,0,69,Medium
20254,6463,837,3,0,5,Low
22384,22452,397,3,0,74,Medium
18063,8356,348,1,0,48,Low
20895,6768,389,1,0,33,Low
29370,18330,491,1,0,32,Low
18046,20820,354,0,0,50,Low
20841,15478,333,0,0,24,Low
16036,17463,554,5,0,9,Low
19722,18599,355,2,1,90,High
11631,15169,784,1,0,45,Low
25402,16809,705,2,0,48,Low
24555,12657,529,0,0,55,Medium
21497,13898,323,1,0,79,Medium
13474,18647,790,3,0,31,Low
17706,21193,431,3,0,63,Medium
11891,13938,652,1,0,89,High
29053,10679,651,2,0,48,Low
29614,28350,443,3,0,73,Medium
19729,16395,837,1,0,30,Low
14072,6269,459,4,0,46,Low
18545,12351,695,2,0,7,Low
23114,3612,486,1,0,27,Low
23623,15895,446,4,1,46,Low
12756,15907,445,3,0,79,Medium
18306,15186,717,2,0,35,Low
28966,13050,664,1,0,56,Medium
24374,14630,484,3,0,36,Low
13656,18086,452,0,0,98,High
25202,19893,541,2,0,67,Medium
29317,13807,534,3,0,38,Low
22908,16537,618,6,0,52,Medium
22396,18736,694,1,0,21,Low
17364,21108,448,2,0,85,High
26653,12296,606,1,0,74,Medium
20322,23767,613,2,0,27,Low
21913,19599,441,3,0,74,Medium
13760,14919,440,2,0,43,Low
14660,14727,589,2,0,1,Low
10095,15987,396,2,0,42,Low
15805,9836,599,2,0,65,Medium
22864,11088,627,3,0,76,Medium
19013,8958,645,0,0,48,Low
13704,17770,368,3,0,76,Medium
15689,14001,320,1,0,25,Low
20918,16886,317,1,0,50,Low
24682,19586,542,0,0,32,Low
23665,19706,401,2,1,37,Low
27358,5447,773,3,0,84,High
14704,13639,588,1,0,38,Low
28610,8253,756,2,0,80,Medium
21350,11843,413,0,0,64,Medium
20877,4377,566,4,0,65,Medium
17629,19417,620,3,0,96,High
14325,6321,813,2,0,27,Low
15356,9862,455,3,0,50,Low
22244,10448,618,2,0,90,High
14934,19832,678,2,0,95,High
10887,15543,648,5,0,64,Medium
11866,11888,607,2,0,55,Medium
25236,9282,381,1,0,21,Low
23930,16769,652,1,0,93,High
25546,6346,742,1,0,10,Low
26474,10652,825,4,0,47,Low
13251,23795,701,1,0,14,Low
24240,19941,339,0,0,48,Low
29044,7798,814,4,1,86,High
12985,21475,606,3,0,36,Low
13777,14967,569,0,0,15,Low
15877,18838,451,2,0,7,Low
26736,17017,748,1,0,1,Low
11574,14051,673,3,0,18,Low
13076,15935,649,2,0,28,Low
14066,21068,559,4,0,60,Medium
27441,23236,501,0,0,72,Medium
28472,16387,682,3,0,83,High
28707,10807,649,0,0,57,Medium
16737,14808,615,0,0,12,Low
15274,25711,716,2,0,61,Medium
17031,18684,705,2,0,44,Low
18018,18941,768,1,0,28,Low
26456,16329,751,3,0,0,Low
12643,19001,411,1,0,72,Medium
29533,13474,764,4,1,22,Low
29092,16929,364,0,0,11,Low
24892,10350,515,2,0,31,Low
12937,8529,636,3,0,26,Low
27562,10141,306,4,0,72,Medium
13020,21251,641,1,0,32,Low
16785,8743,824,3,0,98,High
14060,25302,645,0,0,90,High
14724,19587,517,3,0,7,Low
14350,19943,473,1,0,98,High
10974,8492,573,2,1,54,Medium
26888,12464,791,2,1,79,Medium
24738,16592,685,0,0,67,Medium
16856,15254,430,1,0,50,Low
18553,21767,656,1,0,91,High
16329,12960,491,1,0,88,High
16537,19750,763,4,0,35,Low
10912,20256,671,2,0,30,Low
10137,16101,636,0,0,18,Low
20538,14745,328,5,0,30,Low
16194,7559,831,0,0,15,Low
24769,16340,421,3,0,44,Low
28963,19460,498,0,0,62,Medium
11906,11623,797,1,0,64,Medium
18911,8924,443,4,0,33,Low
23097,12050,388,1,0,14,Low
24645,13865,717,2,0,95,High
21874,18009,578,2,0,83,High
19016,15639,788,3,0,55,Medium
18237,10979,787,1,0,0,Low
25435,4091,847,1,0,25,Low
11534,22052,515,1,0,64,Medium
21766,7643,566,1,0,57,Medium
11155,13592,813,1,0,10,Low
14451,14379,527,5,0,18,Low
10446,5568,523,2,0,54,Medium
20083,7166,474,2,0,39,Low
16420,3522,635,3,0,78,Medium
21136,19312,440,3,0,49,Low
26955,13400,725,3,1,54,Medium
29478,14126,486,2,0,52,Medium
26769,14924,807,2,0,52,Medium
18780,6092,557,1,0,32,Low
26006,5573,314,4,0,36,Low
18658,16198,649,1,1,10,Low
29525,13459,791,4,0,5,Low
19208,5741,720,6,0,43,Low
15197,15678,324,2,0,74,Medium
22249,16067,724,3,1,15,Low
13733,18100,511,0,0,78,Medium
26173,17047,619,1,0,77,Medium
23033,16796,570,2,0,87,High
18020,14123,660,1,0,66,Medium
12927,19554,433,3,0,84,High
27829,18378,423,4,0,30,Low
14583,12906,500,1,0,80,Medium
21215,3278,354,3,0,71,Medium
25640,11501,601,1,0,23,Low
16083,9122,398,3,1,67,Medium
19289,28614,581,2,0,44,Low
21361,9299,422,2,0,86,High
22790,19654,726,4,0,1,Low
25619,6948,796,0,0,87,High
22479,6981,534,2,0,46,Low
18568,20122,685,2,0,25,Low
25372,11885,581,1,0,82,High
15079,26547,597,2,0,91,High
19433,22751,830,1,0,70,Medium
12875,12786,433,3,0,46,Low
14797,7463,648,1,0,79,Medium
11245,18448,641,1,0,95,High
10252,13685,335,2,0,2,Low
14382,20357,661,3,0,53,Medium
17997,23191,441,1,0,82,High
25054,12073,738,1,0,61,Medium
22491,17536,500,1,0,82,High
21466,11698,497,3,0,86,High
12920,20198,619,3,0,45,Low
29372,10101,587,2,1,87,High
10177,19295,378,4,0,72,Medium
20977,16640,477,1,0,94,High
25194,7662,809,5,0,49,Low
26187,8233,819,2,0,80,Medium
27007,14083,848,3,0,12,Low
27941,11761,527,4,0,86,High
14054,2641,546,2,0,29,Low
19531,6313,775,1,0,47,Low
23217,8334,458,2,0,90,High
16785,17995,838,1,1,66,Medium
26767,14261,576,3,1,25,Low
18116,9894,666,4,1,81,High
20951,12255,605,2,0,47,Low
18060,19498,774,1,0,95,High
12587,22283,391,3,0,16,Low
20556,7510,307,1,0,7,Low
12387,11589,799,2,0,93,High
14080,16976,849,0,0,18,Low
24123,13148,511,3,0,20,Low
26607,20987,375,1,0,53,Medium
14284,9323,804,1,0,49,Low
18698,12439,331,3,0,89,High
29180,15859,341,3,1,55,Medium
12171,14772,360,3,0,8,Low
12076,13022,619,4,1,15,Low
23594,16030,627,4,0,1,Low
22596,18149,620,2,0,56,Medium
18462,12130,534,3,0,47,Low
27759,14208,839,3,0,86,High
18193,8643,600,1,0,6,Low
29115,10317,735,2,0,67,Medium
15386,10353,730,1,0,33,Low
24280,15090,310,2,0,88,High
15555,14283,413,1,0,2,Low
16467,20469,300,3,0,99,High
12186,10466,309,2,1,24,Low
29753,11801,728,2,0,4,Low
