claim_id,customer_id,incident_date,claim_amount,claim_status,claim_type
54293,27128,2023-10-11 09:48:35,7808,Under Review,Accident
54294,14514,2019-10-02 00:51:25,5203,Under Review,Theft
54295,12564,2022-07-07 19:27:18,7391,Rejected,Natural Disaster
54296,17903,2020-03-03 03:28:15,9421,Approved,Theft
54297,29669,2022-05-12 06:33:29,12494,Rejected,Other
54298,28904,2018-09-12 22:08:12,6483,Approved,Natural Disaster
54299,15360,2019-09-13 18:39:19,8278,Approved,Theft
54300,23485,2019-12-09 09:15:55,5715,Under Review,Natural Disaster
54301,26329,2022-07-19 11:30:44,9727,Approved,Accident
54302,29036,2024-02-10 09:12:21,4155,Approved,Natural Disaster
54303,21945,2019-05-18 11:27:45,10160,Under Review,Accident
54304,22933,2020-09-08 09:47:43,9505,Under Review,Theft
54305,13014,2018-07-19 19:00:51,7213,Under Review,Natural Disaster
54306,17470,2022-01-13 17:13:37,11435,Under Review,Other
54307,25993,2021-11-10 22:39:14,3167,Rejected,Natural Disaster
54308,19219,2019-05-03 12:07:34,5483,Rejected,Accident
54309,21231,2020-08-01 20:04:03,8651,Rejected,Natural Disaster
54310,11307,2018-10-21 04:58:31,6217,Approved,Theft
54311,23466,2018-06-29 09:52:49,7440,Approved,Accident
54312,17936,2018-08-10 04:25:33,8188,Approved,Theft
54313,28900,2020-12-27 14:42:25,7779,Rejected,Other
54314,11952,2019-09-23 21:47:49,6486,Approved,Theft
54315,24289,2023-06-09 10:27:33,4599,Rejected,Other
54316,28195,2023-05-09 21:22:28,8379,Under Review,Other
54317,19265,2022-04-03 15:06:32,7245,Approved,Theft
54318,17886,2022-05-23 01:04:51,10458,Approved,Theft
54319,14647,2020-02-24 13:19:19,3813,Under Review,Other
54320,28172,2020-07-17 06:57:09,4325,Rejected,Natural Disaster
54321,22237,2018-09-21 15:03:30,13651,Approved,Natural Disaster
54322,18217,2017-05-04 08:18:03,585,Rejected,Theft
54323,24078,2017-03-01 07:05:47,6863,Rejected,Theft
54324,19250,2018-09-12 11:39:30,2272,Approved,Other
54325,10124,2021-08-05 11:16:01,6632,Rejected,Other
54326,27941,2024-08-29 03:58:03,10570,Approved,Theft
54327,15734,2024-03-09 05:40:23,4134,Rejected,Theft
54328,18214,2022-06-14 14:59:25,5959,Under Review,Theft
54329,13771,2023-06-13 12:52:16,7952,Rejected,Other
54330,15945,2017-04-13 02:27:02,5131,Approved,Natural Disaster
54331,17460,2024-06-18 09:45:56,10156,Under Review,Natural Disaster
54332,17949,2019-08-29 01:28:54,6370,Rejected,Theft
54333,16314,2021-05-10 17:46:41,6058,Rejected,Other
54334,29734,2023-11-02 21:51:04,5079,Under Review,Theft
54335,18151,2022-02-27 20:02:14,11525,Rejected,Natural Disaster
54336,28713,2021-06-27 06:49:28,6727,Rejected,Accident
54337,14206,2017-10-29 15:33:44,8762,Under Review,Theft
54338,26513,2018-05-21 06:13:54,7370,Under Review,Accident
54339,29202,2024-03-04 00:20:26,10379,Approved,Theft
54340,27929,2019-01-08 03:58:06,5603,Under Review,Other
54341,10540,2020-08-25 08:00:30,6338,Rejected,Natural Disaster
54342,14799,2019-08-07 03:07:21,5154,Approved,Natural Disaster
54343,18470,2019-04-02 23:28:17,7294,Under Review,Accident
54344,20947,2017-03-08 21:16:13,4785,Approved,Other
54345,14631,2022-06-18 18:04:16,7031,Approved,Accident
54346,26978,2018-11-27 11:02:08,2831,Under Review,Other
54347,17096,2022-04-30 19:37:52,7249,Under Review,Theft
54348,25282,2024-02-12 16:18:34,3201,Approved,Natural Disaster
54349,10324,2019-02-27 14:56:27,4681,Under Review,Accident
54350,21660,2018-01-11 20:00:10,10945,Approved,Other
54351,15171,2018-03-28 12:06:23,9521,Rejected,Accident
54352,25726,2024-04-01 20:12:51,2480,Approved,Accident
54353,10195,2018-02-01 03:48:32,11389,Rejected,Theft
54354,19027,2018-10-07 19:09:46,7738,Under Review,Natural Disaster
54355,27663,2021-08-05 15:52:10,12460,Rejected,Theft
54356,11858,2019-12-30 13:04:24,3081,Under Review,Natural Disaster
54357,28598,2024-08-18 10:59:16,9413,Rejected,Other
54358,14733,2022-09-15 06:03:54,10300,Under Review,Theft
54359,25337,2020-11-22 09:11:07,4389,Under Review,Natural Disaster
54360,16828,2018-11-26 00:46:39,3368,Under Review,Other
54361,21565,2020-12-29 05:53:57,3776,Rejected,Theft
54362,10536,2023-01-27 20:21:14,8243,Rejected,Natural Disaster
54363,23739,2018-02-21 12:22:18,7134,Approved,Natural Disaster
54364,12052,2023-01-24 20:32:51,12410,Approved,Other
54365,14410,2019-08-31 17:42:58,3994,Rejected,Accident
54366,16700,2024-08-25 04:18:31,10133,Approved,Accident
54367,26102,2018-08-13 16:28:24,6066,Approved,Other
54368,12116,2024-07-31 17:26:20,2334,Approved,Theft
54369,28849,2017-02-21 08:24:00,9151,Under Review,Accident
54370,18913,2021-12-14 16:59:30,4595,Rejected,Other
54371,13835,2019-07-27 16:52:10,10774,Under Review,Other
54372,24670,2021-07-24 22:15:28,13125,Under Review,Accident
54373,10997,2020-03-15 14:07:10,9935,Rejected,Natural Disaster
54374,17227,2024-08-04 01:09:56,8246,Rejected,Natural Disaster
54375,27235,2019-09-27 12:50:39,3636,Approved,Theft
54376,26353,2024-02-20 21:24:41,4237,Under Review,Other
54377,14892,2019-06-28 17:07:50,7591,Under Review,Theft
54378,27975,2018-10-28 11:16:38,3521,Approved,Accident
54379,16979,2022-01-10 12:01:41,6059,Rejected,Other
54380,26410,2022-05-09 01:07:23,6477,Rejected,Theft
54381,15142,2019-10-23 13:06:51,4445,Rejected,Theft
54382,25752,2021-01-22 17:41:16,7064,Under Review,Other
54383,29177,2023-04-21 12:36:26,6827,Approved,Accident
54384,23906,2019-04-05 12:28:51,3963,Approved,Accident
54385,28173,2024-06-28 00:17:43,11591,Approved,Theft
54386,22461,2018-06-14 19:28:10,5076,Rejected,Other
54387,21651,2018-04-16 12:23:31,8324,Under Review,Other
54388,16038,2017-01-16 22:58:59,7848,Under Review,Theft
54389,24016,2021-09-25 10:35:37,4942,Approved,Natural Disaster
54390,15041,2019-11-25 03:59:13,5836,Rejected,Theft
54391,22659,2018-07-27 14:02:10,4656,Under Review,Accident
54392,19073,2022-06-09 01:25:49,5210,Rejected,Theft
54393,28815,2020-09-20 17:12:56,7736,Approved,Accident
54394,27535,2020-01-10 08:32:30,10448,Approved,Other
54395,15934,2018-12-15 01:10:06,10482,Under Review,Other
54396,23936,2018-11-03 12:31:43,10030,Approved,Natural Disaster
54397,11817,2021-07-01 17:01:01,4642,Approved,Natural Disaster
54398,18112,2020-02-19 03:02:23,5321,Rejected,Theft
54399,15647,2018-10-21 23:00:50,6438,Rejected,Other
54400,25359,2020-12-09 06:21:39,4811,Under Review,Other
54401,21732,2018-11-20 06:02:41,3719,Under Review,Accident
54402,14318,2020-05-19 14:19:55,7945,Approved,Theft
54403,14587,2023-06-11 17:05:03,701,Under Review,Theft
54404,16965,2018-10-18 05:39:46,4134,Rejected,Natural Disaster
54405,18386,2017-06-18 19:37:58,2669,Rejected,Theft
54406,20295,2024-02-14 03:03:31,5113,Approved,Natural Disaster
54407,20270,2023-11-06 14:13:43,10560,Approved,Theft
54408,17272,2022-05-04 11:56:48,3357,Under Review,Other
54409,24983,2017-08-25 10:05:55,7341,Rejected,Accident
54410,11502,2020-05-11 01:58:55,6991,Rejected,Natural Disaster
54411,13912,2021-10-11 22:16:56,10900,Rejected,Other
54412,20622,2023-02-06 07:55:46,9652,Under Review,Accident
54413,14153,2021-05-28 07:44:07,2925,Rejected,Accident
54414,25086,2021-04-29 07:09:01,6566,Under Review,Theft
54415,18406,2024-02-25 07:05:57,5469,Under Review,Other
54416,27772,2017-03-19 19:22:03,5651,Approved,Theft
54417,12353,2018-04-08 18:22:44,3624,Approved,Theft
54418,19430,2018-05-03 07:28:37,6417,Approved,Other
54419,23254,2017-03-05 17:05:08,9189,Approved,Natural Disaster
54420,10513,2023-09-19 17:37:12,7867,Approved,Theft
54421,12368,2021-02-01 18:43:32,10160,Approved,Other
54422,13709,2017-11-01 10:38:29,8355,Rejected,Theft
54423,15483,2018-05-12 15:23:44,6618,Rejected,Theft
54424,24699,2019-01-16 10:58:15,6023,Rejected,Other
54425,18804,2022-04-23 16:14:36,3507,Approved,Theft
54426,16106,2018-12-20 19:26:45,4826,Approved,Natural Disaster
54427,11165,2019-06-29 19:01:54,9536,Rejected,Other
54428,11200,2021-01-06 20:30:23,4952,Rejected,Natural Disaster
54429,28245,2023-09-07 14:11:18,2503,Approved,Other
54430,19782,2024-02-24 12:19:21,3671,Under Review,Accident
54431,10816,2021-01-27 12:39:54,3969,Approved,Other
54432,11914,2018-01-19 11:39:14,10798,Under Review,Natural Disaster
54433,24406,2022-11-03 19:17:20,7031,Approved,Natural Disaster
54434,16279,2020-06-19 11:23:07,6992,Under Review,Other
54435,29194,2018-12-04 09:00:08,5357,Approved,Other
54436,13978,2019-02-25 07:35:56,6095,Under Review,Accident
54437,23898,2018-10-31 10:58:57,13156,Approved,Other
54438,18280,2018-07-08 09:24:06,14226,Rejected,Other
54439,26705,2022-09-19 05:40:32,6402,Approved,Accident
54440,23300,2018-09-21 09:23:31,6370,Under Review,Theft
54441,27401,2021-03-26 01:01:03,7071,Approved,Theft
54442,10986,2019-05-20 23:16:46,10534,Rejected,Theft
54443,19233,2024-06-14 20:49:01,8784,Under Review,Natural Disaster
54444,13416,2022-03-26 09:52:54,5633,Approved,Theft
54445,24271,2024-11-30 05:24:16,9113,Under Review,Natural Disaster
54446,24613,2022-12-27 23:56:06,6280,Rejected,Other
54447,27093,2020-12-03 14:46:19,8233,Under Review,Theft
54448,10629,2023-05-22 02:51:12,8390,Approved,Theft
54449,22691,2017-06-10 21:35:06,1902,Rejected,Theft
54450,17905,2022-05-22 22:34:47,3912,Approved,Natural Disaster
54451,10577,2022-12-09 10:41:41,9061,Under Review,Natural Disaster
54452,27801,2021-06-04 10:42:15,8193,Approved,Theft
54453,20048,2020-05-13 08:57:11,7527,Approved,Theft
54454,20322,2018-03-22 22:01:15,14060,Approved,Accident
54455,23836,2022-01-31 06:29:24,10999,Approved,Theft
54456,17879,2023-02-04 00:08:28,11815,Approved,Natural Disaster
54457,23836,2017-10-12 23:27:34,11138,Approved,Accident
54458,16914,2020-12-22 19:11:37,8497,Rejected,Accident
54459,17783,2024-03-04 22:39:40,8732,Rejected,Other
54460,11284,2021-03-20 12:35:01,8208,Rejected,Accident
54461,29765,2024-12-18 20:47:29,2998,Under Review,Natural Disaster
54462,23481,2017-08-06 14:39:21,8434,Under Review,Other
54463,14820,2018-05-02 07:07:57,11213,Under Review,Other
54464,26966,2019-08-09 07:00:26,4527,Under Review,Natural Disaster
54465,29226,2021-12-17 09:42:01,7224,Rejected,Other
54466,17443,2022-09-05 05:43:42,8602,Under Review,Theft
54467,19787,2020-02-10 06:38:19,7527,Under Review,Accident
54468,23324,2024-03-08 04:27:06,3046,Approved,Theft
54469,25612,2017-08-14 20:32:31,5766,Approved,Theft
54470,19090,2018-05-06 21:23:48,8965,Under Review,Accident
54471,27491,2022-03-12 01:36:09,7901,Approved,Accident
54472,27677,2017-12-22 08:21:08,4739,Rejected,Other
54473,28564,2018-01-26 02:33:13,7350,Rejected,Other
54474,12002,2022-05-15 17:41:28,3186,Rejected,Natural Disaster
54475,18197,2021-06-13 04:30:58,7786,Under Review,Theft
54476,28662,2023-12-17 20:48:02,8571,Rejected,Natural Disaster
54477,22470,2021-12-05 07:59:29,5820,Rejected,Theft
54478,22935,2021-12-14 08:28:18,10837,Approved,Accident
54479,24838,2017-06-20 16:43:56,6496,Under Review,Natural Disaster
54480,17668,2024-02-18 03:53:31,3699,Approved,Natural Disaster
54481,19660,2021-08-26 00:05:26,9422,Rejected,Accident
54482,13338,2024-05-30 05:21:16,6887,Rejected,Theft
54483,16203,2019-05-15 08:35:10,8667,Rejected,Other
54484,11396,2023-09-09 14:20:12,7363,Approved,Other
54485,19832,2017-07-03 13:29:48,6973,Rejected,Theft
54486,23639,2022-01-21 18:34:29,6471,Approved,Natural Disaster
54487,17566,2020-03-11 02:46:37,9374,Under Review,Accident
54488,13451,2019-09-22 05:58:12,4978,Approved,Natural Disaster
54489,25218,2024-06-23 01:07:07,6544,Under Review,Accident
54490,15635,2017-09-28 23:07:40,7254,Rejected,Natural Disaster
54491,28327,2019-07-21 22:18:47,4058,Approved,Natural Disaster
54492,22892,2021-08-24 01:06:04,13460,Rejected,Theft
54493,15950,2019-07-07 02:45:27,7426,Rejected,Other
54494,24901,2021-07-05 01:20:43,1502,Approved,Theft
54495,12179,2017-02-24 07:27:24,8385,Under Review,Theft
54496,10870,2021-07-07 03:39:41,7173,Rejected,Accident
54497,26595,2024-06-06 00:36:49,9669,Approved,Natural Disaster
54498,27013,2024-09-01 22:40:13,6114,Under Review,Other
54499,10368,2022-04-25 04:33:54,847,Under Review,Other
54500,15509,2017-07-27 13:41:12,6958,Approved,Accident
54501,12509,2017-11-20 14:50:39,7462,Under Review,Natural Disaster
54502,23382,2020-05-05 00:50:12,3726,Under Review,Theft
54503,10864,2019-07-08 22:49:44,9629,Approved,Accident
54504,17296,2023-09-12 14:21:56,3844,Under Review,Other
54505,18430,2022-09-30 09:49:14,11158,Approved,Natural Disaster
54506,27652,2018-05-18 11:23:00,8783,Rejected,Natural Disaster
54507,28217,2018-07-02 11:26:19,2458,Approved,Other
54508,14054,2020-09-05 06:37:18,7054,Under Review,Theft
54509,25663,2021-09-22 16:43:30,6297,Under Review,Theft
54510,22237,2018-08-14 17:01:57,6342,Approved,Natural Disaster
54511,26521,2020-10-08 06:07:03,11141,Rejected,Accident
54512,10698,2021-04-16 02:53:19,5122,Rejected,Other
54513,10028,2017-06-20 09:18:29,4111,Approved,Other
54514,23494,2023-05-14 06:12:06,3258,Approved,Accident
54515,20906,2023-04-29 01:49:35,4072,Approved,Accident
54516,19235,2024-02-16 02:43:04,6565,Rejected,Accident
54517,20314,2018-03-11 16:01:56,7809,Under Review,Natural Disaster
54518,25496,2017-03-15 20:57:39,11427,Rejected,Natural Disaster
54519,19586,2018-08-02 02:39:26,6935,Rejected,Other
54520,10588,2018-07-29 19:20:13,7902,Under Review,Theft
54521,21583,2022-09-28 03:00:40,11544,Under Review,Other
54522,20202,2017-08-14 06:49:50,11244,Rejected,Other
54523,21164,2021-02-25 02:40:58,6100,Approved,Accident
54524,11489,2022-03-31 10:06:13,8071,Rejected,Theft
54525,19096,2017-09-26 16:51:53,3642,Under Review,Accident
54526,20747,2022-01-22 05:25:11,5361,Approved,Other
54527,25313,2021-07-06 22:07:25,7269,Rejected,Theft
54528,29952,2020-12-14 23:02:04,8660,Under Review,Theft
54529,11073,2022-09-09 03:25:56,4276,Under Review,Other
54530,22446,2018-01-07 05:47:13,5671,Approved,Other
54531,17645,2019-11-07 09:18:42,4853,Under Review,Natural Disaster
54532,16017,2022-03-01 01:01:45,6360,Approved,Natural Disaster
54533,27191,2019-03-17 20:29:31,9859,Rejected,Accident
54534,14472,2020-09-24 02:36:07,6201,Approved,Theft
54535,14406,2024-08-25 13:09:23,5892,Approved,Other
54536,11617,2023-01-11 10:43:13,6888,Approved,Other
54537,15819,2019-01-15 20:53:35,7016,Approved,Theft
54538,28005,2019-06-05 03:34:06,10131,Approved,Other
54539,22081,2022-03-12 17:15:02,10982,Rejected,Other
54540,28062,2021-09-12 08:19:35,14652,Rejected,Natural Disaster
54541,10951,2018-09-15 23:42:50,12639,Rejected,Natural Disaster
54542,27689,2023-09-06 16:09:58,8105,Rejected,Natural Disaster
54543,26981,2020-09-29 17:24:03,8642,Under Review,Other
54544,13917,2024-09-28 19:01:52,8373,Approved,Accident
54545,23194,2020-08-12 08:14:54,6177,Rejected,Theft
54546,12693,2021-02-13 23:03:18,2590,Rejected,Other
54547,19870,2017-08-29 15:54:23,2321,Under Review,Other
54548,15975,2022-06-29 02:29:32,13911,Rejected,Accident
54549,26105,2023-11-23 02:11:30,5816,Rejected,Theft
54550,24267,2020-04-16 13:01:26,7113,Approved,Accident
54551,12718,2017-09-07 00:10:34,4516,Rejected,Natural Disaster
54552,28220,2022-03-30 10:46:44,5297,Rejected,Accident
54553,24248,2020-06-04 04:41:55,3184,Rejected,Accident
54554,17647,2022-08-23 18:22:29,5147,Approved,Accident
54555,27602,2017-09-30 08:18:39,8681,Under Review,Natural Disaster
54556,13913,2018-07-28 08:57:07,8528,Under Review,Theft
54557,19858,2017-03-30 05:23:03,11292,Approved,Theft
54558,22009,2024-05-19 18:53:36,882,Approved,Accident
54559,11581,2022-04-18 05:59:38,94,Approved,Accident
54560,28102,2022-05-23 01:08:13,5108,Under Review,Theft
54561,18357,2021-01-26 03:07:59,-311,Approved,Accident
54562,10077,2020-05-15 17:10:31,5842,Under Review,Natural Disaster
54563,25457,2018-09-28 06:08:01,11983,Rejected,Other
54564,18769,2021-09-12 07:52:53,9919,Rejected,Other
54565,12183,2018-04-01 18:24:45,5720,Approved,Natural Disaster
54566,15987,2019-09-01 01:14:30,10582,Approved,Accident
54567,29140,2020-03-12 02:01:40,6267,Under Review,Theft
54568,20491,2022-09-13 21:06:04,7469,Under Review,Other
54569,16294,2018-10-03 08:25:31,6343,Rejected,Other
54570,11162,2020-03-03 11:15:30,4602,Rejected,Accident
54571,11219,2018-02-15 23:16:12,3458,Approved,Natural Disaster
54572,23324,2023-03-01 17:04:28,5880,Rejected,Theft
54573,15398,2022-02-10 13:11:47,6525,Approved,Natural Disaster
54574,14387,2017-06-12 14:32:14,3668,Approved,Theft
54575,16664,2020-02-24 19:34:25,3852,Rejected,Accident
54576,19647,2023-08-23 21:34:06,6898,Approved,Accident
54577,27748,2022-02-08 03:32:53,4665,Under Review,Natural Disaster
54578,28868,2018-03-26 02:15:22,2750,Approved,Natural Disaster
54579,16112,2022-08-18 06:46:54,5059,Approved,Theft
54580,15126,2018-06-16 05:10:56,10169,Under Review,Natural Disaster
54581,23926,2022-10-16 22:50:33,3191,Rejected,Natural Disaster
54582,16760,2024-03-07 05:50:20,7202,Rejected,Natural Disaster
54583,27317,2023-11-11 22:31:42,8918,Rejected,Accident
54584,29641,2020-12-20 11:29:48,7684,Under Review,Other
54585,29334,2021-10-27 10:38:48,6983,Rejected,Natural Disaster
54586,26764,2022-12-20 22:21:16,7133,Under Review,Accident
54587,17726,2018-05-14 19:00:32,13619,Approved,Theft
54588,17663,2017-11-11 02:14:10,9236,Rejected,Natural Disaster
54589,27212,2019-12-08 18:17:26,9189,Under Review,Natural Disaster
54590,15239,2020-08-24 14:17:19,5038,Under Review,Natural Disaster
54591,19406,2023-08-01 10:30:30,4028,Rejected,Natural Disaster
54592,24289,2019-05-17 02:25:31,5831,Rejected,Natural Disaster
54593,27826,2021-12-17 12:27:28,5614,Approved,Theft
54594,28641,2024-09-15 05:39:35,8334,Rejected,Other
54595,10720,2021-09-29 05:33:52,4267,Under Review,Accident
54596,25972,2019-07-26 10:49:20,6681,Rejected,Natural Disaster
54597,23278,2017-09-08 10:13:00,7396,Rejected,Theft
54598,25180,2024-04-04 17:28:23,3032,Approved,Accident
54599,24742,2020-02-15 12:44:08,4801,Approved,Natural Disaster
54600,13845,2020-05-06 02:44:44,9718,Approved,Other
54601,25778,2023-04-12 01:47:18,2269,Rejected,Accident
54602,27433,2019-08-30 10:00:37,13636,Rejected,Natural Disaster
54603,19370,2021-03-21 21:56:10,433,Approved,Accident
54604,28556,2021-09-19 10:16:10,9006,Approved,Natural Disaster
54605,18460,2021-05-27 21:14:05,1186,Under Review,Other
54606,20896,2017-07-29 15:08:23,673,Approved,Natural Disaster
54607,17943,2017-11-05 05:20:39,8711,Approved,Other
54608,24373,2017-07-07 20:56:26,9579,Under Review,Other
54609,24136,2017-08-24 00:02:50,5601,Approved,Other
54610,10472,2021-03-19 04:12:25,8567,Under Review,Natural Disaster
54611,21311,2022-10-10 14:12:15,2891,Under Review,Other
54612,12042,2022-05-15 03:06:04,12635,Approved,Other
54613,13448,2023-07-02 15:34:22,1740,Under Review,Other
54614,16568,2021-06-29 07:03:11,5172,Approved,Natural Disaster
54615,12767,2024-11-21 21:15:41,5158,Rejected,Theft
54616,23680,2017-08-29 11:53:28,9309,Approved,Accident
54617,24859,2020-09-12 14:23:09,4422,Under Review,Accident
54618,28380,2021-01-13 11:53:14,9225,Approved,Natural Disaster
54619,21844,2021-10-12 17:43:19,7775,Approved,Accident
54620,23873,2019-06-02 11:33:05,3841,Under Review,Natural Disaster
54621,12575,2023-04-23 11:08:00,5219,Rejected,Natural Disaster
54622,21158,2024-03-16 16:59:55,4275,Rejected,Accident
54623,16377,2022-02-05 17:46:54,8938,Rejected,Natural Disaster
54624,26375,2022-12-22 16:30:49,5493,Approved,Theft
54625,15417,2019-03-22 07:19:09,7410,Rejected,Accident
54626,28080,2021-01-24 21:17:51,8221,Approved,Theft
54627,11471,2024-12-30 06:37:58,6284,Rejected,Accident
54628,25576,2021-09-03 01:54:43,6250,Approved,Theft
54629,21841,2019-04-12 23:58:47,7694,Rejected,Other
54630,27062,2024-10-04 02:43:33,7007,Approved,Other
54631,29845,2021-03-17 10:11:07,3502,Under Review,Other
54632,19694,2023-01-30 14:28:30,3667,Rejected,Accident
54633,28706,2023-09-26 03:31:36,2518,Rejected,Other
54634,20340,2022-08-13 09:43:47,6854,Rejected,Other
54635,11165,2019-11-05 04:06:16,4255,Approved,Natural Disaster
54636,13641,2018-02-27 00:51:49,11385,Approved,Other
54637,20477,2019-10-19 15:33:19,7213,Under Review,Natural Disaster
54638,13651,2023-09-29 13:27:53,4705,Under Review,Theft
54639,17453,2018-10-08 14:45:08,6972,Approved,Other
54640,21668,2021-01-16 22:45:30,12315,Approved,Accident
54641,22594,2017-05-07 22:38:00,1221,Rejected,Natural Disaster
54642,17377,2019-05-09 03:28:49,6288,Approved,Other
54643,18578,2021-02-03 06:03:22,2153,Rejected,Other
54644,24654,2022-03-01 00:44:15,2715,Under Review,Natural Disaster
54645,29616,2019-11-22 00:09:18,7353,Under Review,Accident
54646,12943,2022-09-25 02:26:17,12725,Approved,Other
54647,26719,2020-02-05 15:46:32,11628,Under Review,Natural Disaster
54648,12905,2017-02-06 10:44:50,10475,Approved,Theft
54649,12787,2023-04-11 18:32:14,3863,Approved,Theft
54650,29108,2017-06-21 17:52:06,11347,Under Review,Theft
54651,28712,2018-04-04 09:56:14,6446,Approved,Natural Disaster
54652,12737,2019-01-29 21:38:48,9231,Under Review,Natural Disaster
54653,24947,2019-10-30 15:05:44,4292,Approved,Theft
54654,29377,2018-03-31 11:23:11,5190,Rejected,Other
54655,16818,2018-11-09 00:41:31,9019,Rejected,Other
54656,29510,2021-05-21 02:42:57,12451,Under Review,Natural Disaster
54657,21768,2020-03-03 12:01:12,9262,Under Review,Accident
54658,28772,2020-10-01 23:09:39,7085,Rejected,Natural Disaster
54659,23310,2023-10-03 00:56:58,2821,Approved,Accident
54660,18655,2022-11-30 19:34:53,7217,Rejected,Accident
54661,12799,2019-08-10 00:41:00,8806,Rejected,Other
54662,29210,2021-10-23 11:56:56,10122,Rejected,Natural Disaster
54663,26287,2022-01-12 19:15:15,7055,Rejected,Accident
54664,18917,2023-07-20 18:17:18,5297,Approved,Theft
54665,18938,2019-01-16 18:55:17,6540,Approved,Other
54666,24730,2020-09-07 05:16:41,9423,Approved,Natural Disaster
54667,20744,2021-02-16 02:28:20,11865,Approved,Accident
54668,14679,2022-07-28 08:19:45,6429,Under Review,Theft
54669,13528,2023-05-09 23:17:51,12490,Approved,Theft
54670,17548,2021-09-09 04:58:12,3131,Under Review,Other
54671,17701,2019-04-22 22:11:54,4546,Under Review,Accident
54672,24274,2024-01-05 03:23:35,8769,Rejected,Natural Disaster
54673,20067,2020-08-19 09:55:12,5089,Under Review,Theft
54674,13397,2022-12-08 14:10:06,7164,Rejected,Theft
54675,17181,2019-09-04 06:24:20,5630,Rejected,Other
54676,17150,2023-12-21 21:05:00,4828,Under Review,Natural Disaster
54677,29634,2022-11-24 11:38:06,1984,Under Review,Other
54678,14076,2021-11-14 13:01:53,8020,Approved,Other
54679,24080,2021-03-23 06:01:07,3642,Approved,Other
54680,12687,2022-10-30 16:54:15,8169,Under Review,Theft
54681,25954,2018-01-10 08:33:34,10239,Under Review,Natural Disaster
54682,10169,2024-02-06 07:44:47,8115,Rejected,Natural Disaster
54683,25672,2023-07-20 16:34:27,3295,Approved,Natural Disaster
54684,20968,2021-04-28 11:35:05,9251,Under Review,Theft
54685,27478,2022-02-23 13:28:16,5364,Rejected,Accident
54686,16177,2020-06-07 04:32:20,4551,Rejected,Theft
54687,16838,2019-04-24 03:42:37,7436,Rejected,Accident
54688,17096,2021-06-19 23:37:36,7289,Rejected,Accident
54689,19904,2024-06-14 14:13:23,5342,Approved,Theft
54690,12479,2019-06-15 11:18:55,4559,Rejected,Natural Disaster
54691,26935,2023-04-28 02:54:07,5157,Approved,Natural Disaster
54692,11227,2020-10-09 18:24:15,5909,Approved,Theft
54693,16900,2021-09-24 22:31:22,8707,Rejected,Other
54694,14826,2023-08-10 18:27:08,8946,Under Review,Natural Disaster
54695,26180,2024-04-29 13:18:05,5354,Under Review,Natural Disaster
54696,15912,2024-10-13 20:17:55,9225,Rejected,Natural Disaster
54697,11274,2017-07-13 04:05:09,8564,Rejected,Other
54698,27024,2017-09-13 10:21:18,6449,Rejected,Other
54699,29355,2018-08-18 01:40:22,8560,Under Review,Other
54700,15576,2018-11-06 15:09:14,9785,Rejected,Other
54701,20838,2022-11-12 05:38:10,9764,Under Review,Natural Disaster
54702,12628,2020-05-13 16:56:54,6888,Under Review,Theft
54703,20379,2018-01-28 20:37:22,13743,Approved,Theft
54704,14194,2017-05-23 01:02:22,6915,Under Review,Accident
54705,13208,2020-08-07 19:59:13,5863,Rejected,Theft
54706,27142,2022-10-21 18:57:38,12369,Approved,Natural Disaster
54707,11194,2022-09-13 06:34:51,9502,Approved,Theft
54708,11670,2017-12-19 09:53:55,4874,Under Review,Natural Disaster
54709,15552,2020-09-23 12:32:17,3906,Under Review,Other
54710,29613,2020-10-13 17:19:53,7868,Under Review,Accident
54711,15746,2017-07-10 06:31:57,9441,Rejected,Natural Disaster
54712,25104,2017-10-20 15:59:53,8256,Under Review,Accident
54713,29844,2020-03-11 21:42:10,7994,Rejected,Other
54714,17967,2022-10-16 10:17:15,8672,Approved,Natural Disaster
54715,22234,2018-04-27 05:50:47,7404,Under Review,Accident
54716,16914,2024-05-09 14:58:52,10480,Under Review,Natural Disaster
54717,20214,2019-09-20 22:38:11,11524,Approved,Theft
54718,12637,2021-09-07 12:48:52,5519,Under Review,Theft
54719,18485,2023-02-23 15:01:49,2886,Under Review,Theft
54720,14233,2017-04-13 14:19:56,5513,Under Review,Natural Disaster
54721,24473,2019-07-06 09:47:11,6600,Under Review,Accident
54722,13178,2022-07-14 19:58:27,2471,Rejected,Natural Disaster
54723,19677,2022-10-22 02:37:27,-143,Under Review,Accident
54724,29309,2017-09-24 05:04:45,3672,Rejected,Accident
54725,28419,2017-10-20 12:09:14,11585,Under Review,Natural Disaster
54726,20519,2020-01-01 04:34:32,3911,Rejected,Accident
54727,13845,2021-08-22 03:04:31,8637,Rejected,Other
54728,27347,2024-04-08 00:43:21,7168,Rejected,Other
54729,11061,2020-04-27 09:31:24,5600,Rejected,Accident
54730,13645,2022-09-04 06:29:07,4856,Under Review,Natural Disaster
54731,23932,2022-10-03 03:29:37,5502,Rejected,Natural Disaster
54732,14387,2020-01-21 11:43:57,7448,Rejected,Accident
54733,18642,2021-12-10 20:04:43,7213,Rejected,Accident
54734,28507,2021-07-29 04:45:36,9701,Rejected,Accident
54735,11784,2017-11-21 00:12:44,8508,Approved,Accident
