customer_id,loan_amount,credit_score,late_payments,default_history,risk_score,risk_level
15685,15376,745,2,0,21,Low
16774,8041,488,1,0,6,Low
14490,14574,664,1,0,9,Low
23012,7436,456,0,0,58,Medium
18484,12712,594,1,0,56,Medium
19464,11303,601,2,0,85,High
21681,10692,499,1,0,92,High
17829,18751,616,1,1,55,Medium
10969,21854,411,6,0,27,Low
20166,16469,732,3,0,19,Low
21907,9939,327,0,0,59,Medium
11668,14183,515,0,0,19,Low
28686,20923,657,2,0,64,Medium
13279,18319,472,0,0,70,Medium
27591,26610,372,2,0,93,High
18594,8223,750,5,0,49,Low
11038,10145,486,1,0,32,Low
28738,19030,489,1,0,53,Medium
15272,16137,485,2,0,82,High
22491,9947,472,5,0,92,High
21625,11395,711,0,0,40,Low
25431,15941,791,2,0,29,Low
13243,16383,578,2,0,39,Low
10805,17526,623,2,0,65,Medium
18942,23951,702,0,0,72,Medium
29259,24478,528,1,0,57,Medium
21295,9881,378,3,0,97,High
13610,18002,486,1,0,33,Low
11492,12321,753,0,0,34,Low
17457,22500,754,0,1,46,Low
15441,12538,650,1,1,27,Low
23428,9028,316,0,0,82,High
20910,20311,578,1,0,55,Medium
12773,21659,514,4,0,12,Low
27284,10971,550,2,0,47,Low
25922,20142,592,0,0,14,Low
26544,9845,843,1,0,17,Low
13541,11677,750,2,0,80,Medium
11724,5527,689,0,0,14,Low
24242,19583,671,1,0,36,Low
27314,16854,772,2,0,74,Medium
13307,12759,801,4,0,27,Low
10594,13328,415,5,0,96,High
22058,15906,786,1,0,21,Low
22426,15754,363,6,0,37,Low
16377,17299,574,1,0,36,Low
23090,9682,378,3,0,26,Low
25633,18152,799,1,0,64,Medium
25749,15296,579,2,0,0,Low
20577,7523,432,3,0,18,Low
19708,24545,390,0,0,55,Medium
24144,10082,746,2,1,72,Medium
11385,10094,708,2,0,6,Low
25535,10843,801,3,0,29,Low
22911,11614,361,3,0,2,Low
18465,10616,755,2,0,46,Low
25520,12646,703,3,0,52,Medium
23917,18265,811,3,0,35,Low
14616,15783,611,2,0,26,Low
28099,10136,660,3,0,44,Low
13082,17974,583,5,1,31,Low
29907,21088,584,0,0,61,Medium
17569,13391,837,1,0,76,Medium
12404,14277,800,1,0,31,Low
20913,13013,700,4,0,54,Medium
26821,10375,805,4,0,96,High
19226,4051,601,2,0,51,Medium
16390,13434,651,4,0,45,Low
11473,29535,730,5,0,32,Low
22574,13557,417,1,0,88,High
19131,9140,541,3,0,32,Low
10344,18141,655,4,0,78,Medium
17401,14041,510,4,0,64,Medium
10146,17998,828,3,0,61,Medium
20527,16988,752,6,0,25,Low
13725,13729,783,0,0,9,Low
21443,15601,465,4,0,23,Low
18079,22600,646,5,0,26,Low
13934,14290,436,4,0,67,Medium
21905,22306,365,4,0,70,Medium
28621,17584,668,1,1,80,Medium
24734,19563,430,5,0,74,Medium
25823,18534,325,3,0,46,Low
17067,13676,526,3,0,2,Low
21909,21612,407,2,0,12,Low
16938,17303,744,1,0,74,Medium
19936,12427,812,2,0,89,High
22170,8499,446,0,0,30,Low
18780,18878,776,1,0,19,Low
14423,7197,613,2,0,48,Low
18216,10858,352,4,0,28,Low
24890,8793,830,1,1,8,Low
25659,19300,779,7,0,72,Medium
12003,17334,711,1,0,18,Low
16611,16481,686,2,0,82,High
26681,16228,574,4,0,82,High
29087,15795,646,4,0,11,Low
16519,23266,691,0,0,93,High
19743,8257,764,1,0,74,Medium
25875,21403,505,1,0,20,Low
13586,14512,522,1,0,92,High
14445,23698,509,4,0,27,Low
28933,17613,360,2,0,2,Low
21120,19806,848,3,1,9,Low
15355,16737,508,6,1,38,Low
23888,10084,796,4,0,50,Low
14372,15355,590,1,0,51,Medium
26566,15391,600,0,0,50,Low
26906,18139,558,1,0,63,Medium
26994,18388,493,2,0,55,Medium
23731,20352,302,5,0,75,Medium
14134,17985,512,3,0,92,High
29227,14547,848,4,1,33,Low
12067,10586,566,3,0,24,Low
11702,18828,446,1,0,49,Low
23720,9091,351,3,0,19,Low
11918,17203,583,2,0,8,Low
24076,20216,406,2,0,49,Low
28119,17126,592,3,0,1,Low
26159,10835,446,2,0,49,Low
26595,14242,633,1,0,97,High
12927,15231,615,0,0,4,Low
17025,14873,482,3,0,52,Medium
29368,16639,784,4,0,61,Medium
16739,18959,342,0,0,65,Medium
19464,13485,626,2,0,6,Low
18564,18282,406,3,0,43,Low
26844,17613,807,2,0,84,High
11061,19636,539,3,0,54,Medium
27877,13059,841,2,0,85,High
12171,16096,647,5,0,77,Medium
13933,12891,819,0,0,48,Low
11321,14294,514,2,0,74,Medium
15194,12677,567,3,1,46,Low
22278,11447,747,1,0,97,High
15775,22373,388,1,0,59,Medium
23787,17431,700,0,1,73,Medium
18060,10076,669,1,0,8,Low
13697,14342,401,0,0,95,High
19319,10171,559,2,0,91,High
21418,15429,669,0,0,39,Low
23769,13826,365,2,0,16,Low
29245,15742,564,1,0,84,High
19562,5636,762,2,0,21,Low
25788,6771,690,5,0,39,Low
28719,14344,831,2,0,4,Low
17455,18930,798,0,0,61,Medium
16774,15387,807,1,0,60,Medium
21237,11173,719,1,0,53,Medium
26686,10505,762,4,0,49,Low
24340,21216,765,1,1,83,High
13175,10298,564,1,0,31,Low
25861,16349,513,1,0,77,Medium
28934,8993,333,2,0,91,High
20897,13657,620,4,0,17,Low
11965,19192,673,2,0,20,Low
23552,8270,393,5,0,94,High
13449,10958,629,2,0,64,Medium
13789,20437,820,1,0,61,Medium
10727,21696,455,1,0,73,Medium
12553,20583,822,3,0,96,High
11744,16962,315,0,0,15,Low
29024,6184,834,4,0,85,High
23844,11106,462,2,0,26,Low
13439,17247,801,1,0,25,Low
11209,9502,323,1,0,74,Medium
16009,9507,320,2,0,51,Medium
11761,21006,454,3,0,23,Low
15699,10250,838,2,0,46,Low
12007,22988,344,1,0,24,Low
20373,18424,837,1,0,95,High
24739,18047,477,2,0,65,Medium
12911,15082,721,2,0,81,High
12061,27229,678,3,0,1,Low
17509,17439,310,2,0,85,High
17986,13421,538,3,0,58,Medium
13841,14278,635,2,0,61,Medium
12786,16659,569,4,0,70,Medium
25459,16469,707,2,0,18,Low
20929,16814,601,2,0,63,Medium
28573,17111,360,1,0,36,Low
14627,17611,719,0,0,62,Medium
20459,6921,626,1,0,51,Medium
28316,17306,825,0,0,18,Low
18504,20791,355,5,0,45,Low
16392,15464,379,1,1,22,Low
26560,16199,384,1,0,69,Medium
11771,15421,536,3,0,53,Medium
13204,15051,783,0,0,34,Low
23236,17554,350,3,0,75,Medium
16067,15189,790,1,0,82,High
11850,15142,581,3,0,34,Low
16414,13616,376,1,0,93,High
29169,11152,656,1,0,13,Low
12897,7220,383,5,0,1,Low
25777,13869,468,0,0,39,Low
13820,13024,629,2,0,76,Medium
11236,23358,691,3,1,93,High
13793,17630,544,2,1,74,Medium
29251,14231,778,0,0,4,Low
22451,16175,792,3,0,15,Low
21874,16073,811,1,0,75,Medium
25033,19461,471,3,0,65,Medium
22708,12647,764,4,1,31,Low
13777,18322,356,7,0,58,Medium
21688,11084,668,1,0,39,Low
14507,13765,567,2,0,87,High
25669,10121,754,1,0,54,Medium
19373,8279,709,3,0,20,Low
23410,25129,754,0,0,88,High
23254,16815,574,2,1,49,Low
28659,15470,634,2,0,43,Low
24521,12127,397,2,0,56,Medium
16228,20299,301,3,0,10,Low
11615,16664,376,2,0,90,High
15393,14145,793,2,0,87,High
20209,9063,621,4,0,99,High
11813,20991,310,1,0,27,Low
18474,14555,570,3,1,64,Medium
22264,11631,720,2,0,80,Medium
23244,13894,540,2,1,15,Low
14259,23317,482,2,0,11,Low
10130,20200,356,3,0,12,Low
11099,13365,655,3,0,93,High
19439,28299,680,0,0,96,High
12418,15986,317,2,0,14,Low
26733,7672,840,4,0,45,Low
15001,15362,386,1,0,66,Medium
16053,12482,486,1,0,44,Low
18211,18149,651,2,0,30,Low
25374,14924,842,2,1,76,Medium
20078,11757,520,0,0,89,High
10402,17537,313,1,0,63,Medium
20218,7675,754,1,0,85,High
13719,16142,778,2,0,24,Low
14521,26770,406,0,0,52,Medium
28035,20729,312,6,0,27,Low
20733,9177,746,3,0,13,Low
22619,22413,623,5,0,13,Low
24608,15703,537,3,0,77,Medium
17804,11812,751,7,1,19,Low
23918,15389,617,1,0,52,Medium
17666,20586,762,2,0,11,Low
18060,12386,752,1,0,81,High
21070,7455,430,2,0,19,Low
12887,10684,736,3,0,83,High
25290,15421,527,2,0,75,Medium
17727,10257,641,1,0,66,Medium
12257,15826,609,1,1,22,Low
22137,13038,468,2,0,42,Low
28548,9093,666,5,0,22,Low
26810,17602,324,3,0,37,Low
28629,17406,806,3,0,22,Low
18347,16555,820,1,0,65,Medium
29612,6090,819,1,0,8,Low
18593,9082,353,7,0,11,Low
24316,18303,703,1,0,68,Medium
18810,13602,399,3,0,84,High
29757,18718,415,2,0,64,Medium
10824,10254,613,3,0,13,Low
13811,9735,765,1,0,68,Medium
28441,12378,554,2,0,79,Medium
19754,14921,812,2,0,16,Low
18204,17245,622,0,0,15,Low
12710,15759,407,2,0,80,Medium
27703,17440,554,2,0,75,Medium
21606,17475,623,3,0,82,High
20791,11789,484,2,1,47,Low
28737,21143,657,0,0,71,Medium
20608,12064,845,2,0,14,Low
27948,10104,451,2,1,89,High
24921,16484,784,2,0,83,High
16841,13615,596,1,0,62,Medium
23534,21435,340,0,0,55,Medium
12345,13371,613,1,0,79,Medium
16166,11241,729,1,0,81,High
16913,12787,572,1,0,34,Low
10717,16389,563,3,0,68,Medium
17463,16722,414,0,0,31,Low
22697,9840,819,1,0,49,Low
17061,15768,747,1,0,79,Medium
28733,12738,567,2,0,99,High
26071,14163,509,2,0,17,Low
18906,13773,463,3,0,86,High
10877,16880,843,2,1,63,Medium
28934,18491,713,0,0,42,Low
20575,15183,381,1,0,70,Medium
27897,22261,448,4,0,31,Low
10398,22265,586,1,0,19,Low
11255,17569,366,0,0,26,Low
26686,19420,767,0,0,85,High
23439,9716,464,2,0,87,High
11607,14800,686,0,0,0,Low
10894,8274,816,3,0,44,Low
13856,14929,466,0,0,20,Low
24584,12885,381,3,0,35,Low
20129,14963,576,1,0,9,Low
14887,12579,567,2,0,42,Low
18784,14197,731,1,0,85,High
16798,17219,603,2,0,66,Medium
25922,10964,382,4,0,6,Low
28327,15267,818,2,0,70,Medium
25194,16966,387,5,0,34,Low
25662,12932,511,2,0,64,Medium
18381,9469,585,3,1,33,Low
11776,15437,732,0,1,14,Low
20995,19288,646,1,0,67,Medium
26830,17251,774,1,0,7,Low
14194,11783,428,1,0,88,High
13967,12632,664,5,0,84,High
21465,12348,316,1,0,29,Low
10438,8101,637,4,1,90,High
13799,24525,623,1,0,13,Low
13430,16083,634,2,0,63,Medium
23348,19421,818,3,0,39,Low
15559,14466,489,2,0,16,Low
15049,8307,544,1,0,80,Medium
19780,18383,707,1,0,2,Low
12955,22663,634,4,0,76,Medium
21092,10031,622,3,0,47,Low
24563,7176,487,0,0,15,Low
21370,16194,726,2,0,96,High
21957,25412,301,6,0,91,High
21823,15443,526,1,0,73,Medium
13690,11112,506,0,0,78,Medium
10695,21655,684,1,0,31,Low
12536,14044,389,4,0,18,Low
17329,12433,844,0,0,94,High
10771,17850,688,0,0,59,Medium
12527,19858,516,4,0,33,Low
22008,7091,387,3,1,95,High
29174,17445,372,1,0,53,Medium
28781,9600,720,4,0,94,High
28545,10060,389,2,1,26,Low
17304,18795,727,0,0,33,Low
10425,13984,620,2,0,32,Low
10122,10818,413,2,0,25,Low
14149,19611,711,2,0,10,Low
25690,17921,799,1,0,77,Medium
24200,15212,674,4,0,83,High
11432,12305,404,1,0,36,Low
16241,12331,692,1,0,46,Low
11114,7284,459,1,0,31,Low
23833,23576,461,4,0,21,Low
22529,16048,573,1,0,98,High
15060,9748,339,1,0,38,Low
26779,25331,613,5,0,0,Low
12311,13846,625,0,0,12,Low
26069,18488,480,1,1,62,Medium
14439,12155,374,0,0,64,Medium
12860,14435,402,3,0,99,High
26558,14514,686,1,0,64,Medium
12262,17426,619,1,0,55,Medium
29875,20647,472,3,0,14,Low
26423,13079,682,0,0,96,High
23382,14373,674,1,0,26,Low
13290,22286,818,2,0,41,Low
12412,17412,407,1,0,85,High
13808,14729,691,3,0,40,Low
17352,20245,549,5,0,34,Low
20383,13673,488,4,0,99,High
14789,12682,546,3,0,4,Low
11406,16453,360,1,0,65,Medium
29359,15481,816,2,1,19,Low
21208,12855,586,2,0,18,Low
14797,16645,539,5,0,92,High
23574,7110,475,2,0,11,Low
23874,12357,566,1,0,7,Low
22166,8117,535,1,0,26,Low
23780,9158,773,1,0,59,Medium
11147,6738,587,2,0,82,High
15243,14286,736,3,0,69,Medium
10716,12173,840,1,0,14,Low
29619,16832,510,4,0,64,Medium
19543,17146,739,0,0,22,Low
22783,21392,763,1,0,28,Low
15226,11297,659,3,0,58,Medium
19404,16059,830,0,0,31,Low
13950,13613,406,1,0,31,Low
21385,16865,772,1,0,69,Medium
26406,16249,522,5,0,48,Low
24326,13365,674,1,0,90,High
27125,14657,380,1,0,18,Low
21697,7936,779,2,0,90,High
16807,17583,402,1,0,89,High
21413,5364,499,3,1,48,Low
14978,17316,548,3,0,53,Medium
12083,7990,733,3,0,47,Low
18937,18579,731,3,0,59,Medium
16566,17215,638,1,1,94,High
18457,11913,612,3,0,68,Medium
20296,5291,410,4,0,23,Low
29659,17065,328,1,0,30,Low
20318,7828,494,1,0,97,High
16907,19310,798,1,1,31,Low
16525,8208,651,0,0,90,High
10820,7632,832,2,0,10,Low
19804,13390,321,2,0,56,Medium
29242,7553,586,1,0,38,Low
20833,13797,390,1,0,80,Medium
11318,6123,592,3,0,61,Medium
24219,16136,829,4,0,17,Low
18584,10798,331,3,0,81,High
22931,25109,689,1,0,14,Low
29831,15612,560,3,1,91,High
16362,16260,453,1,0,76,Medium
28011,15262,830,0,0,34,Low
20236,6001,807,3,0,47,Low
29899,16050,818,0,0,65,Medium
16397,3869,305,0,1,52,Medium
21931,25697,410,0,0,71,Medium
28323,5457,361,0,0,80,Medium
29296,7977,524,2,1,72,Medium
17709,17991,648,5,0,63,Medium
15570,18863,533,2,0,44,Low
16802,21716,320,0,0,48,Low
19492,21663,314,2,0,35,Low
19555,10046,828,1,0,32,Low
23055,4875,644,0,1,83,High
22064,16290,300,4,0,52,Medium
16193,9324,841,2,1,41,Low
24942,12353,510,1,0,7,Low
22319,14511,556,2,0,95,High
19256,21771,796,6,0,6,Low
18086,17794,342,0,0,32,Low
29753,12523,399,2,0,21,Low
18079,10263,536,0,0,99,High
14574,8931,589,3,0,72,Medium
25278,26506,362,2,0,51,Medium
15545,13114,432,2,0,25,Low
15060,17462,844,0,0,71,Medium
26819,20622,469,7,0,97,High
26474,15549,505,2,0,27,Low
27372,19527,518,1,0,76,Medium
11871,13035,770,3,0,20,Low
22471,20722,503,2,0,77,Medium
25321,21020,791,2,1,99,High
14103,10286,387,2,0,9,Low
23514,14170,495,2,0,99,High
21522,17524,755,1,0,31,Low
28241,16836,838,1,0,70,Medium
29840,15058,708,4,1,24,Low
16483,18896,462,1,0,28,Low
28398,22662,333,1,0,68,Medium
14687,6164,688,1,0,80,Medium
10815,10884,341,1,0,22,Low
11986,7199,366,0,0,99,High
22286,21475,555,2,0,92,High
22582,15779,434,4,0,43,Low
23125,13801,392,0,0,27,Low
22097,13610,536,2,0,15,Low
28510,8477,408,4,0,75,Medium
21646,17115,512,5,0,38,Low
15792,22407,464,2,0,52,Medium
27946,18699,383,3,0,69,Medium
29633,11606,753,3,0,6,Low
27522,9843,549,3,0,4,Low
17262,17755,526,2,0,75,Medium
23254,10139,493,2,0,90,High
29965,12614,782,2,1,78,Medium
27433,10158,840,4,0,29,Low
26636,16245,520,3,0,23,Low
28581,7897,665,4,0,90,High
12497,26942,317,4,0,56,Medium
29736,10688,711,1,0,51,Medium
20127,8200,585,3,0,54,Medium
23560,26004,449,2,0,69,Medium
12390,11142,682,0,0,38,Low
27677,15613,430,2,0,87,High
16951,22516,834,3,0,86,High
19480,10865,464,0,0,77,Medium
21633,8309,777,1,0,44,Low
20617,11361,601,2,0,50,Low
28988,10243,731,2,0,92,High
21264,28233,464,5,1,82,High
15076,17894,401,1,0,8,Low
23959,15211,827,2,0,58,Medium
23330,16741,623,3,0,63,Medium
18183,9767,433,4,1,82,High
13886,15381,473,1,0,84,High
16775,13784,698,2,0,41,Low
19754,17741,818,0,0,81,High
20198,12295,592,5,1,98,High
26234,11720,325,2,1,49,Low
19421,7365,786,0,0,9,Low
28635,27140,537,2,0,50,Low
16779,16740,453,2,0,43,Low
18629,10870,349,1,0,4,Low
29638,12583,841,2,0,10,Low
29910,10634,386,1,0,38,Low
15380,25161,461,1,0,36,Low
19129,15286,345,2,0,22,Low
16087,11562,551,2,0,59,Medium
28533,20730,318,2,0,64,Medium
17323,-258,485,4,0,99,High
20123,14664,786,0,0,14,Low
24508,10126,664,1,0,32,Low
13873,12069,328,2,0,31,Low
16750,16956,757,2,0,29,Low
15972,9313,700,2,0,67,Medium
20703,17181,842,1,0,28,Low
22473,9928,468,1,0,61,Medium
14876,7950,775,3,0,24,Low
11288,11223,393,4,0,20,Low
24060,18630,776,3,0,61,Medium
19543,18036,504,2,0,73,Medium
22758,13060,618,3,0,48,Low
10048,15217,325,4,0,9,Low
25497,23479,599,5,0,85,High
13176,20153,629,2,0,30,Low
27015,11748,472,1,0,60,Medium
18144,5538,510,3,1,78,Medium
19520,18491,507,4,0,8,Low
14274,12788,725,4,0,55,Medium
19031,5415,392,2,0,40,Low
23296,15743,524,2,0,51,Medium
28400,17329,837,3,0,12,Low
27862,10060,549,4,0,63,Medium
12920,22834,785,2,0,51,Medium
11240,14672,324,1,0,27,Low
18431,16680,742,2,0,53,Medium
21005,9031,685,4,0,92,High
19301,15219,438,2,0,58,Medium
23997,12527,519,4,0,36,Low
10752,25651,431,2,0,29,Low
13475,12270,729,3,0,43,Low
16361,13940,365,0,0,74,Medium
11316,8514,783,2,0,13,Low
18611,22193,688,0,0,36,Low
15749,12223,711,3,0,70,Medium
18006,7698,564,6,0,22,Low
27204,18102,680,3,0,81,High
26299,18331,485,2,0,28,Low
14290,11492,547,3,0,73,Medium
28795,8533,606,4,0,37,Low
10546,14206,724,4,0,89,High
10384,12121,698,3,0,52,Medium
23993,12739,331,0,0,38,Low
15088,17078,356,1,0,24,Low
28457,17946,412,2,0,13,Low
13946,14940,420,3,0,79,Medium
14719,8695,477,1,0,15,Low
23655,4142,603,2,0,7,Low
26376,14477,743,3,0,17,Low
16754,4299,817,1,0,71,Medium
28620,10970,622,8,0,47,Low
15756,15948,725,5,0,55,Medium
11402,15849,425,0,0,20,Low
12639,13713,708,4,0,49,Low
14713,14966,551,4,0,5,Low
21632,16868,646,1,0,52,Medium
11101,7697,799,3,0,45,Low
25545,9434,476,2,0,80,Medium
13986,17157,462,3,0,12,Low
24457,16206,434,1,0,85,High
23001,12815,406,2,0,54,Medium
26820,19274,404,1,0,22,Low
27305,21546,434,1,0,3,Low
20125,10982,836,3,0,81,High
27295,19274,770,1,0,23,Low
13101,12782,519,1,0,17,Low
28376,5632,803,0,0,67,Medium
13174,15418,350,1,1,68,Medium
26448,19670,598,2,0,22,Low
22662,11486,344,1,0,74,Medium
26614,20683,342,2,0,78,Medium
19536,13569,477,0,0,38,Low
19832,18184,399,4,0,21,Low
15289,18333,743,2,0,43,Low
24148,14967,587,3,0,12,Low
13039,25261,336,1,0,43,Low
24073,21739,797,1,0,72,Medium
23346,5814,655,1,1,72,Medium
10734,4244,678,0,0,18,Low
16187,16947,465,3,1,11,Low
17667,3574,777,5,1,98,High
12863,14425,734,1,0,83,High
20033,19954,809,2,0,64,Medium
15615,17335,490,6,0,41,Low
21220,11849,634,1,0,54,Medium
18009,20673,306,3,0,71,Medium
21354,13538,532,1,0,86,High
20016,15028,474,0,0,49,Low
11551,13148,307,0,0,18,Low
23060,17692,386,2,0,62,Medium
24763,9168,714,0,0,19,Low
13183,14011,635,2,0,74,Medium
24554,17465,598,0,0,67,Medium
18461,24695,349,2,0,93,High
23176,17844,482,1,0,85,High
19551,4072,448,2,0,99,High
18028,17465,609,2,0,87,High
26853,12036,350,4,0,11,Low
20090,18558,758,1,0,77,Medium
10069,7759,607,1,0,87,High
12170,10041,556,1,0,14,Low
19842,13472,565,0,0,83,High
20030,13760,505,2,0,81,High
13674,18618,467,1,0,43,Low
18028,18297,661,1,0,53,Medium
29675,9643,497,2,1,59,Medium
24482,21622,405,1,0,61,Medium
25421,15902,365,2,0,42,Low
19865,9633,584,4,0,22,Low
22042,3645,671,3,0,46,Low
24571,21310,420,0,0,32,Low
18797,12016,532,0,0,23,Low
18003,11405,718,1,0,42,Low
26015,18481,838,2,0,12,Low
12747,8591,354,1,0,6,Low
28482,12412,611,1,0,73,Medium
15247,11564,356,2,0,77,Medium
27634,14394,462,2,0,55,Medium
10904,17363,359,1,0,50,Low
15040,18871,430,3,0,43,Low
13363,17672,495,4,0,88,High
11288,21452,600,1,0,78,Medium
27695,11152,818,2,0,39,Low
10749,16630,700,0,0,4,Low
15944,12461,337,3,0,81,High
26729,14281,749,2,0,12,Low
19362,14194,310,3,0,47,Low
10884,7805,807,3,0,25,Low
15443,15938,588,1,0,70,Medium
11343,15337,739,3,1,87,High
12700,14957,657,1,0,89,High
11711,13319,802,3,0,3,Low
10627,4096,329,2,0,87,High
11455,15564,552,1,0,45,Low
13783,17776,716,1,0,62,Medium
10063,23422,426,1,0,32,Low
12429,16824,785,4,0,26,Low
28929,28340,640,3,0,31,Low
13399,15089,751,0,0,64,Medium
20248,16130,784,2,0,99,High
20460,13937,756,2,0,88,High
27942,12444,335,3,0,77,Medium
19115,17890,806,1,0,36,Low
15774,21314,428,1,0,64,Medium
17737,17640,631,3,0,79,Medium
29913,16151,622,0,0,56,Medium
21905,13194,636,1,0,91,High
14817,14788,734,4,0,12,Low
23545,14884,577,3,0,66,Medium
11842,16249,740,0,0,28,Low
28338,15549,483,1,0,50,Low
24867,10450,704,0,0,67,Medium
11676,22127,363,0,0,38,Low
14724,24994,824,1,0,80,Medium
16679,14813,527,1,0,15,Low
10937,15479,797,3,0,92,High
16957,18019,697,2,0,88,High
20172,11262,699,1,0,27,Low
12378,17597,442,0,0,34,Low
19150,12662,750,2,0,31,Low
27811,13279,655,1,0,18,Low
14642,8781,774,2,0,20,Low
16604,12917,773,1,1,8,Low
22013,16121,798,2,0,99,High
24600,23690,697,1,0,72,Medium
14062,13754,409,2,0,76,Medium
12467,12430,620,4,1,66,Medium
26397,17228,773,0,0,6,Low
11962,20867,536,2,0,18,Low
15654,21913,591,2,0,47,Low
15599,7845,573,0,0,10,Low
13055,15489,514,4,0,11,Low
25567,24130,627,2,0,87,High
20442,8772,477,2,0,19,Low
16428,16103,392,0,0,0,Low
18193,16413,343,1,0,96,High
17823,8179,639,3,0,80,Medium
10079,17696,508,2,0,88,High
21418,18039,812,3,0,10,Low
11098,12256,762,5,0,89,High
20021,9033,377,1,0,19,Low
11715,21911,557,1,0,10,Low
21703,9440,563,2,0,15,Low
12353,22291,807,1,0,63,Medium
14551,16890,437,1,0,14,Low
26697,14177,564,1,0,49,Low
13419,21902,562,1,0,59,Medium
26133,13699,462,1,0,70,Medium
17874,14934,463,1,0,14,Low
10261,18581,755,1,0,40,Low
17040,11681,757,4,1,48,Low
16222,16227,557,0,0,7,Low
20396,9176,322,1,0,29,Low
14430,18118,639,5,0,60,Medium
10895,11536,770,4,0,93,High
16911,16480,513,1,0,53,Medium
13642,32287,669,3,0,29,Low
19139,11058,581,2,1,9,Low
15158,23135,651,2,0,93,High
16076,14477,578,1,0,98,High
10521,19094,793,2,0,10,Low
21340,20049,585,3,1,18,Low
16918,18825,618,2,0,32,Low
24242,16245,510,0,1,89,High
15110,5692,725,3,1,92,High
17505,19641,421,5,0,91,High
18198,15283,673,2,0,61,Medium
23831,11508,797,2,0,28,Low
10870,12212,395,2,0,78,Medium
11779,8286,428,0,0,52,Medium
10892,15722,611,3,0,7,Low
13188,12691,566,2,0,39,Low
26169,13331,324,2,0,40,Low
26537,18689,726,5,0,71,Medium
22645,13528,679,0,0,9,Low
10009,16200,536,3,0,86,High
17496,13033,709,1,0,3,Low
13339,16044,819,4,0,27,Low
21292,11171,788,3,1,25,Low
16164,8388,413,0,0,63,Medium
17465,13209,751,0,0,72,Medium
11867,13052,486,1,0,32,Low
22889,12103,537,0,1,66,Medium
17771,16425,478,1,0,91,High
10678,21528,313,1,0,37,Low
24906,7736,435,1,0,81,High
28109,18399,770,1,0,60,Medium
12510,22893,597,1,0,14,Low
23466,18664,670,1,0,68,Medium
27768,16041,557,3,0,70,Medium
10994,16716,731,0,0,37,Low
25491,18566,492,3,0,24,Low
25700,-664,436,0,0,43,Low
26723,4763,347,3,1,11,Low
21548,15713,498,1,0,29,Low
19910,15236,349,3,0,44,Low
20855,21772,494,1,0,99,High
28979,14639,667,3,0,3,Low
15520,11526,783,3,0,93,High
11392,7629,747,2,0,60,Medium
17256,12833,773,1,0,41,Low
26354,11268,318,1,0,15,Low
21257,16455,781,3,0,53,Medium
22735,18236,683,1,0,75,Medium
22472,9221,711,2,0,56,Medium
20102,19017,707,1,0,99,High
15130,2340,619,4,0,63,Medium
14453,21344,476,1,0,68,Medium
13216,10580,614,3,0,55,Medium
17134,20315,791,1,0,47,Low
15074,11399,371,1,0,43,Low
19292,16040,840,2,0,14,Low
12196,12292,511,2,0,78,Medium
22100,18346,557,3,1,59,Medium
28203,10071,615,2,0,33,Low
15774,7467,578,3,0,28,Low
27406,17901,607,3,0,81,High
27061,12244,589,3,0,15,Low
12498,23473,459,1,0,64,Medium
28935,17392,838,4,0,27,Low
16812,20754,764,3,0,88,High
15898,21147,536,0,0,62,Medium
23746,12734,680,4,0,81,High
25011,14990,673,1,0,84,High
13189,16620,809,2,0,54,Medium
15222,11074,756,1,0,19,Low
22770,11925,583,2,0,3,Low
27464,15200,458,0,0,20,Low
12900,20972,669,5,0,95,High
22061,15300,654,2,0,25,Low
15540,16648,457,2,0,56,Medium
28502,18266,844,2,0,69,Medium
27766,20828,545,3,0,0,Low
12050,18522,729,2,0,17,Low
19320,13694,427,2,0,73,Medium
29015,13455,421,0,0,42,Low
27297,494,409,3,1,29,Low
12489,10775,380,1,0,84,High
17847,17788,844,2,0,65,Medium
12535,10062,465,3,0,21,Low
21376,10601,361,3,0,78,Medium
29484,19627,744,2,0,21,Low
26733,9457,651,0,0,80,Medium
11055,10727,378,0,0,20,Low
15445,10776,324,1,0,58,Medium
25250,8089,642,0,0,23,Low
27248,11239,781,0,0,54,Medium
18643,991,801,2,0,72,Medium
15962,26909,818,1,0,98,High
22229,13467,746,3,1,81,High
23451,15236,323,1,1,40,Low
28468,4208,578,1,0,31,Low
12078,10365,722,3,0,64,Medium
11678,15070,525,0,1,61,Medium
24565,7948,440,2,0,66,Medium
11285,19111,331,1,0,89,High
21413,15680,502,3,0,10,Low
20045,12905,795,3,0,45,Low
23219,14609,587,2,0,48,Low
21138,11965,765,1,0,86,High
14914,4993,382,2,0,39,Low
11289,15832,401,2,0,86,High
13629,7957,598,0,0,0,Low
28565,14815,628,1,0,59,Medium
20911,20212,602,2,0,90,High
12667,14133,422,2,0,46,Low
24531,15462,634,1,0,61,Medium
21485,9412,460,2,0,14,Low
13582,7444,588,4,0,20,Low
16588,19881,807,2,0,84,High
24838,19245,610,2,0,15,Low
23019,21118,710,5,1,40,Low
21081,25786,643,0,0,92,High
27074,12226,756,0,0,20,Low
21870,16657,386,1,0,18,Low
12297,20618,691,1,0,95,High
20643,24828,747,4,0,47,Low
21612,20568,829,5,1,42,Low
13364,10383,717,0,0,27,Low
12168,23370,499,3,0,50,Low
26057,19366,565,1,0,13,Low
