claim_id,customer_id,incident_date,claim_amount,claim_status,claim_type
65824,29501,2021-06-13 11:02:55,8376,Rejected,Natural Disaster
65825,26674,2022-04-19 09:57:56,7491,Under Review,Accident
65826,19729,2022-03-28 09:39:09,5091,Under Review,Theft
65827,25118,2019-06-06 05:36:10,5136,Under Review,Natural Disaster
65828,13274,2020-11-10 14:45:45,12643,Under Review,Theft
65829,24220,2018-12-05 07:53:16,7833,Rejected,Theft
65830,13857,2021-07-28 17:38:30,8021,Rejected,Accident
65831,26186,2021-09-29 03:55:27,6592,Approved,Other
65832,11948,2023-02-27 20:27:30,2626,Approved,Theft
65833,15728,2024-09-27 17:06:44,6308,Approved,Theft
65834,24241,2024-05-23 20:32:50,9976,Rejected,Natural Disaster
65835,27050,2018-08-11 11:16:42,5724,Rejected,Other
65836,28419,2022-05-06 01:16:15,5871,Rejected,Natural Disaster
65837,18421,2019-01-14 01:33:49,2308,Under Review,Other
65838,17880,2017-03-02 17:42:26,2330,Under Review,Natural Disaster
65839,20987,2017-01-04 23:44:15,10395,Approved,Natural Disaster
65840,12516,2020-12-28 12:00:03,11103,Approved,Accident
65841,13429,2021-03-26 22:11:18,6430,Approved,Natural Disaster
65842,19381,2019-02-22 15:02:48,9143,Approved,Theft
65843,21468,2018-09-26 07:44:49,13287,Rejected,Natural Disaster
65844,11732,2022-01-25 20:22:45,6447,Approved,Other
65845,27143,2024-01-31 05:23:33,7183,Rejected,Theft
65846,12695,2024-06-28 23:45:18,5230,Rejected,Accident
65847,19987,2021-01-29 04:11:46,12257,Rejected,Other
65848,17921,2023-01-09 02:45:24,5974,Rejected,Theft
65849,19045,2018-04-22 00:01:12,9470,Under Review,Natural Disaster
65850,10957,2020-02-13 23:29:43,7838,Approved,Accident
65851,17754,2017-12-08 18:48:11,6069,Under Review,Accident
65852,27631,2017-09-30 00:36:57,4233,Under Review,Accident
65853,20018,2021-10-01 08:49:23,5949,Rejected,Other
65854,24798,2020-08-10 05:55:11,4139,Under Review,Accident
65855,27670,2022-07-26 21:04:10,9018,Approved,Theft
65856,18224,2018-12-23 01:53:02,2802,Under Review,Natural Disaster
65857,29046,2023-03-01 01:42:56,6795,Rejected,Theft
65858,21623,2020-07-22 01:54:27,10096,Rejected,Theft
65859,18502,2024-11-06 23:31:32,10410,Under Review,Theft
65860,24631,2019-03-02 11:59:21,6308,Under Review,Theft
65861,16073,2019-07-20 20:11:46,7406,Approved,Accident
65862,17872,2017-02-25 20:00:05,4959,Approved,Natural Disaster
65863,11463,2018-02-17 14:56:44,2676,Under Review,Natural Disaster
65864,23483,2023-11-15 04:34:00,7953,Rejected,Theft
65865,23379,2024-08-17 11:05:27,5485,Approved,Other
65866,22224,2018-11-21 13:03:43,7205,Under Review,Theft
65867,28607,2019-04-15 05:35:34,7930,Approved,Other
65868,26012,2024-07-22 05:11:07,6473,Under Review,Accident
65869,27244,2019-09-11 15:31:18,105,Under Review,Other
65870,28923,2021-12-12 14:42:11,5575,Approved,Natural Disaster
65871,28584,2024-07-17 20:42:37,8427,Approved,Theft
65872,24618,2018-01-21 10:59:03,5969,Approved,Other
65873,12736,2017-10-04 23:54:51,7947,Under Review,Natural Disaster
65874,17020,2024-07-25 17:51:24,8674,Rejected,Other
65875,24721,2022-01-24 12:47:46,11248,Rejected,Theft
65876,18640,2018-07-14 23:24:58,5170,Under Review,Other
65877,17533,2018-01-11 10:12:35,6291,Under Review,Other
65878,18261,2019-12-17 14:20:07,7767,Rejected,Accident
65879,24311,2022-06-07 21:35:39,12442,Rejected,Theft
65880,15328,2024-04-30 09:49:34,7019,Rejected,Other
65881,27121,2021-06-28 23:16:26,7391,Under Review,Other
65882,21816,2020-01-17 04:00:22,13217,Approved,Accident
65883,28829,2021-08-19 05:55:32,4559,Rejected,Accident
65884,25986,2019-05-27 22:05:48,7920,Under Review,Natural Disaster
65885,17205,2020-04-13 22:02:12,5716,Rejected,Accident
65886,27487,2019-03-22 07:44:24,7915,Under Review,Accident
65887,21886,2017-09-09 21:22:05,4311,Rejected,Other
65888,19637,2023-01-11 12:08:45,11092,Approved,Accident
65889,16652,2024-09-05 10:48:49,12212,Approved,Other
65890,13466,2024-05-30 04:15:10,4423,Rejected,Accident
65891,17319,2024-03-22 22:40:49,7939,Rejected,Other
65892,26864,2018-11-29 20:23:39,5540,Approved,Other
65893,15621,2022-06-08 01:25:04,742,Under Review,Theft
65894,23774,2023-04-26 09:58:27,5402,Under Review,Other
65895,15371,2022-08-21 11:57:39,9281,Rejected,Theft
65896,10533,2022-06-28 22:26:37,985,Approved,Other
65897,23560,2019-07-21 08:16:28,8770,Approved,Natural Disaster
65898,29884,2019-10-25 06:13:26,2674,Under Review,Other
65899,19622,2020-12-21 20:03:19,9309,Approved,Accident
65900,27854,2023-11-25 23:55:59,9156,Under Review,Theft
65901,19296,2024-12-29 22:44:25,8076,Approved,Natural Disaster
65902,18741,2024-07-29 16:57:40,3470,Rejected,Accident
65903,12672,2021-09-16 11:38:03,3796,Approved,Natural Disaster
65904,25871,2023-10-16 05:33:36,5497,Under Review,Other
65905,21838,2020-03-25 18:44:28,4989,Approved,Other
65906,27638,2018-01-15 06:14:33,6809,Approved,Other
65907,18564,2017-05-11 11:29:57,8223,Approved,Accident
65908,14278,2024-04-02 23:57:32,9020,Rejected,Theft
65909,29878,2024-02-09 22:54:25,10392,Rejected,Accident
65910,15647,2023-11-29 12:56:27,2044,Rejected,Theft
65911,24067,2019-12-04 21:08:53,6345,Approved,Natural Disaster
65912,20505,2018-09-08 07:45:36,4704,Rejected,Theft
65913,15068,2021-12-11 19:13:42,10262,Rejected,Natural Disaster
65914,23141,2021-02-27 03:59:35,5359,Under Review,Theft
65915,18580,2021-09-08 19:39:20,10535,Rejected,Other
65916,10073,2017-09-14 07:54:34,2169,Under Review,Accident
65917,10533,2017-02-28 09:11:26,9322,Rejected,Natural Disaster
65918,14509,2023-08-26 15:13:31,5202,Under Review,Accident
65919,28507,2024-07-16 04:31:32,5327,Approved,Theft
65920,12806,2024-04-25 07:49:17,6457,Under Review,Theft
65921,11278,2022-10-12 11:56:44,5538,Under Review,Theft
65922,24298,2019-10-19 02:13:35,3025,Approved,Natural Disaster
65923,23435,2017-02-17 22:47:28,8794,Rejected,Accident
65924,29904,2021-09-25 07:12:45,6732,Under Review,Accident
65925,21706,2019-09-23 23:09:33,2539,Approved,Theft
65926,25177,2023-03-23 10:31:58,4789,Approved,Theft
65927,26992,2023-10-22 05:42:36,7368,Rejected,Other
65928,26886,2022-01-14 07:53:48,11244,Approved,Other
65929,10859,2023-03-19 20:31:52,2453,Approved,Other
65930,16344,2019-07-28 21:48:25,7078,Under Review,Theft
65931,15473,2023-06-23 16:08:29,8293,Rejected,Theft
65932,14345,2022-03-02 13:04:15,6783,Under Review,Accident
65933,28398,2020-02-14 16:42:30,11146,Under Review,Natural Disaster
65934,27241,2020-10-05 20:52:44,8982,Rejected,Natural Disaster
65935,10496,2021-07-08 04:12:47,10121,Approved,Other
65936,28092,2023-03-15 18:27:40,2812,Rejected,Theft
65937,23227,2017-03-12 23:58:13,13134,Under Review,Accident
65938,15029,2018-08-17 00:01:18,9711,Under Review,Theft
65939,19566,2022-01-05 08:34:02,7413,Under Review,Natural Disaster
65940,24865,2023-09-24 18:42:37,5988,Rejected,Theft
65941,29931,2022-11-09 10:14:05,4468,Approved,Other
65942,23903,2017-03-11 20:02:21,6674,Rejected,Accident
65943,13760,2021-03-09 18:50:29,3308,Rejected,Accident
65944,21320,2018-07-12 16:28:45,10538,Under Review,Theft
65945,24898,2022-12-01 12:04:19,7597,Under Review,Theft
65946,28845,2024-03-24 19:25:14,2405,Rejected,Accident
65947,15852,2024-04-16 02:13:38,5797,Approved,Accident
65948,21833,2020-08-15 04:25:41,13436,Under Review,Other
65949,10515,2022-11-19 02:39:47,7555,Approved,Other
65950,25616,2019-07-05 02:16:12,5470,Approved,Theft
65951,10568,2019-05-14 21:37:03,5814,Under Review,Accident
65952,16606,2022-03-02 17:45:00,7017,Approved,Natural Disaster
65953,14266,2022-08-30 10:27:54,8828,Rejected,Theft
65954,22181,2024-11-13 19:46:29,7780,Approved,Theft
65955,18305,2023-08-25 23:12:31,7978,Approved,Theft
65956,18372,2018-05-19 01:31:42,5809,Under Review,Other
65957,14866,2019-02-16 23:55:22,4782,Approved,Natural Disaster
65958,25404,2023-11-30 01:27:51,11195,Under Review,Theft
65959,14051,2017-01-08 09:32:41,11674,Under Review,Other
65960,27253,2021-01-21 22:08:42,5252,Approved,Theft
65961,15416,2017-12-19 21:55:00,7384,Under Review,Natural Disaster
65962,26208,2018-04-19 20:48:47,2958,Rejected,Natural Disaster
65963,16112,2021-07-31 08:01:18,3934,Under Review,Accident
65964,17733,2017-10-26 01:51:27,9308,Under Review,Other
65965,28067,2023-11-27 11:13:10,9329,Rejected,Other
65966,24659,2018-06-04 12:35:08,9793,Under Review,Accident
65967,14296,2017-10-03 09:57:41,13680,Under Review,Accident
65968,14544,2020-01-01 09:13:01,1724,Approved,Accident
65969,26288,2020-02-24 05:44:02,1569,Under Review,Accident
65970,20453,2018-01-27 13:25:13,8269,Under Review,Other
65971,13492,2021-08-12 07:09:59,7945,Approved,Theft
65972,14366,2024-05-13 12:43:08,12341,Under Review,Theft
65973,28414,2020-02-14 07:02:05,8469,Approved,Natural Disaster
65974,27165,2020-07-14 02:19:23,5848,Approved,Natural Disaster
65975,19040,2017-04-18 13:27:13,9454,Approved,Theft
65976,14217,2019-12-18 05:35:21,7012,Under Review,Other
65977,25598,2022-08-02 10:32:42,4744,Approved,Theft
65978,12070,2023-11-28 11:49:21,10342,Under Review,Theft
65979,21343,2019-10-01 04:26:02,7068,Rejected,Theft
65980,17867,2024-01-18 14:21:38,6351,Approved,Accident
65981,10257,2018-07-02 13:20:33,6376,Rejected,Accident
65982,24875,2024-06-08 12:07:19,15055,Rejected,Theft
65983,28678,2022-12-12 19:38:16,5326,Approved,Accident
65984,20753,2022-02-11 21:01:32,5129,Approved,Theft
65985,26334,2021-05-20 06:10:58,7496,Approved,Accident
65986,10876,2017-02-27 11:03:01,7969,Under Review,Theft
65987,22153,2017-02-16 03:07:08,7418,Approved,Natural Disaster
65988,12734,2019-12-13 07:17:36,8817,Approved,Accident
65989,10159,2020-05-19 01:58:15,9775,Under Review,Other
65990,22798,2021-07-22 17:14:06,7515,Under Review,Natural Disaster
65991,22276,2024-08-20 18:07:09,5389,Rejected,Other
65992,15637,2019-09-06 18:03:16,8439,Under Review,Other
65993,21819,2020-01-30 06:29:59,5539,Rejected,Other
65994,19158,2020-10-21 18:24:59,6938,Rejected,Theft
65995,12636,2017-07-14 03:12:50,3871,Under Review,Accident
65996,17706,2021-02-12 15:09:44,11359,Approved,Accident
65997,21659,2018-08-16 23:46:18,8785,Under Review,Accident
65998,24434,2024-07-24 03:38:21,5537,Approved,Natural Disaster
65999,19417,2023-12-21 17:08:47,9273,Approved,Theft
66000,16058,2020-08-11 15:09:25,12525,Under Review,Theft
66001,16065,2021-01-31 23:08:20,6521,Under Review,Accident
66002,14466,2021-08-01 03:06:38,5148,Rejected,Theft
66003,20599,2021-11-11 08:41:17,9817,Rejected,Theft
66004,13267,2021-04-28 16:11:06,6576,Approved,Natural Disaster
66005,16494,2019-11-15 17:35:29,623,Under Review,Other
66006,20740,2021-04-30 05:57:40,4986,Approved,Theft
66007,24650,2021-08-25 20:26:00,3997,Rejected,Natural Disaster
66008,12029,2018-11-02 01:46:54,12590,Approved,Accident
66009,24571,2018-04-12 03:08:08,9171,Rejected,Other
66010,13942,2024-12-03 09:29:30,10178,Rejected,Theft
66011,26315,2017-01-07 18:04:37,8736,Rejected,Theft
66012,11093,2020-04-28 17:38:34,8244,Approved,Natural Disaster
66013,25904,2024-10-01 05:21:49,1871,Rejected,Natural Disaster
66014,23788,2023-10-28 08:50:13,6488,Under Review,Theft
66015,11426,2023-08-22 15:15:34,11492,Rejected,Accident
66016,20374,2022-01-10 22:32:37,-431,Rejected,Other
66017,17097,2021-06-15 04:35:01,9685,Under Review,Accident
66018,13486,2017-02-24 05:19:35,-513,Rejected,Theft
66019,13625,2019-12-24 16:11:13,5001,Approved,Natural Disaster
66020,10829,2022-12-17 12:33:16,9409,Rejected,Theft
66021,17297,2024-11-08 11:25:58,6813,Approved,Natural Disaster
66022,12848,2017-08-21 07:50:11,6419,Approved,Natural Disaster
66023,10635,2018-03-03 19:26:26,9157,Rejected,Accident
66024,29208,2019-04-30 21:08:52,3458,Approved,Other
66025,20256,2023-05-01 12:03:54,5846,Under Review,Other
66026,13498,2019-03-10 21:24:54,5636,Approved,Theft
66027,21452,2022-10-11 19:48:16,866,Approved,Natural Disaster
66028,24987,2020-08-07 22:22:56,4139,Under Review,Theft
66029,12498,2017-09-11 23:08:15,10181,Under Review,Theft
66030,29936,2018-04-24 21:05:12,12461,Approved,Accident
66031,12271,2024-09-14 11:37:09,14360,Approved,Theft
66032,12336,2019-09-10 23:34:03,8558,Approved,Natural Disaster
66033,15600,2021-01-26 17:18:38,-1450,Approved,Other
66034,12537,2019-11-18 22:39:50,6676,Under Review,Accident
66035,22209,2022-09-13 05:35:50,9925,Under Review,Other
66036,10204,2022-10-19 20:04:53,12623,Approved,Theft
66037,10991,2022-05-31 21:19:42,5221,Rejected,Other
66038,16992,2023-07-08 20:38:33,11374,Under Review,Natural Disaster
66039,17695,2023-11-22 22:07:31,8926,Approved,Accident
66040,10038,2024-08-05 02:45:49,7996,Approved,Natural Disaster
66041,17360,2019-10-02 00:30:20,5323,Approved,Other
66042,18925,2021-02-23 15:50:25,10822,Under Review,Natural Disaster
66043,10004,2022-11-06 19:06:29,10504,Rejected,Theft
66044,10626,2024-10-04 18:36:05,11073,Rejected,Accident
66045,14874,2019-07-13 14:24:42,8361,Under Review,Accident
66046,11659,2018-11-05 18:53:44,2326,Rejected,Other
66047,15959,2018-01-17 01:09:28,10459,Under Review,Other
66048,12812,2023-03-14 07:09:37,3598,Rejected,Accident
66049,23757,2019-03-01 01:45:31,16444,Under Review,Other
66050,13113,2020-08-18 06:58:44,12816,Under Review,Accident
66051,28450,2024-09-07 17:12:43,9931,Rejected,Natural Disaster
66052,16304,2021-10-07 04:25:29,8771,Approved,Natural Disaster
66053,26712,2019-11-02 01:33:38,2764,Rejected,Theft
66054,28001,2023-10-09 19:37:59,4547,Approved,Theft
66055,21057,2017-01-22 21:50:42,9165,Approved,Natural Disaster
66056,19778,2019-09-30 08:41:53,4173,Approved,Natural Disaster
66057,23511,2018-03-04 23:08:56,12064,Rejected,Accident
66058,23195,2017-02-01 22:18:35,7399,Under Review,Natural Disaster
66059,29339,2022-05-22 20:46:53,-219,Under Review,Theft
66060,11611,2019-10-02 03:12:37,5816,Under Review,Accident
66061,16120,2019-01-12 05:41:55,5539,Under Review,Accident
66062,26866,2020-04-27 03:17:29,10625,Approved,Theft
66063,18145,2023-05-21 02:35:32,1377,Approved,Theft
66064,26158,2021-10-13 11:56:29,8638,Under Review,Theft
66065,15593,2017-12-28 03:54:10,509,Under Review,Accident
66066,25436,2018-04-27 00:41:29,6002,Approved,Accident
66067,26127,2019-11-14 15:02:20,9387,Approved,Other
66068,10918,2023-06-14 06:11:36,7185,Rejected,Other
66069,23663,2019-11-29 23:49:40,8826,Rejected,Theft
66070,24186,2021-03-08 19:49:17,8410,Under Review,Other
66071,11666,2017-07-20 09:46:09,18796,Under Review,Accident
66072,17816,2022-07-17 02:14:41,13335,Rejected,Theft
66073,19530,2021-06-21 10:52:56,6047,Approved,Natural Disaster
66074,17410,2022-06-05 07:13:14,9301,Approved,Natural Disaster
66075,12385,2021-07-05 05:37:29,11222,Rejected,Other
66076,11480,2018-09-07 09:48:30,5516,Rejected,Theft
66077,27769,2018-12-18 14:06:32,8399,Under Review,Accident
66078,23149,2017-02-06 20:16:44,2494,Under Review,Other
66079,23420,2017-12-17 21:08:37,4670,Rejected,Other
66080,21504,2019-10-15 06:16:37,4863,Rejected,Theft
66081,28786,2023-10-27 01:15:15,2373,Approved,Other
66082,28761,2020-12-13 20:20:55,11014,Rejected,Natural Disaster
66083,24212,2019-10-31 21:35:08,3742,Under Review,Theft
66084,13369,2019-10-09 16:25:22,6001,Under Review,Accident
66085,23225,2023-09-12 02:08:46,8778,Approved,Natural Disaster
66086,18415,2018-06-19 18:09:02,7072,Rejected,Theft
66087,22292,2021-11-12 12:08:52,2290,Under Review,Other
66088,20376,2021-05-07 05:17:32,1581,Approved,Natural Disaster
66089,16084,2018-06-30 00:18:07,4118,Approved,Natural Disaster
66090,20883,2021-11-18 01:30:34,6559,Under Review,Theft
66091,15632,2017-03-03 08:34:57,13489,Rejected,Theft
66092,15867,2020-10-21 08:08:18,5814,Under Review,Natural Disaster
66093,13347,2024-07-04 08:09:58,4394,Rejected,Accident
66094,16236,2023-02-26 22:30:17,8012,Under Review,Other
66095,17076,2023-03-31 13:17:29,1627,Approved,Other
66096,20426,2017-07-23 03:45:10,4078,Rejected,Theft
66097,19214,2017-05-10 23:01:13,11005,Rejected,Theft
66098,23442,2021-09-18 11:39:26,8032,Under Review,Natural Disaster
66099,10496,2020-11-01 22:19:32,5827,Under Review,Accident
66100,19565,2020-05-28 20:59:19,8296,Rejected,Accident
66101,15349,2020-11-11 03:45:15,6499,Approved,Accident
66102,21193,2018-12-19 05:50:04,10179,Approved,Theft
66103,26803,2023-12-31 17:36:38,6804,Under Review,Other
66104,13958,2024-09-12 17:11:54,4943,Approved,Other
66105,13332,2023-11-13 16:22:04,9429,Under Review,Accident
66106,24023,2021-07-10 02:14:12,4110,Approved,Natural Disaster
66107,15539,2024-08-13 09:55:18,10168,Approved,Theft
66108,19379,2018-05-12 03:02:34,6646,Approved,Theft
66109,29725,2022-09-10 22:00:33,4017,Under Review,Theft
66110,26160,2023-08-22 01:00:35,8234,Rejected,Accident
66111,11281,2018-11-05 03:39:50,8148,Under Review,Other
66112,17001,2019-02-04 18:44:53,7213,Approved,Other
66113,28000,2022-05-05 03:38:27,7003,Approved,Other
66114,17283,2024-08-09 06:50:08,10536,Rejected,Theft
66115,18364,2023-06-03 12:15:25,9537,Rejected,Accident
66116,24956,2017-05-21 10:56:05,1864,Under Review,Other
66117,29092,2018-01-16 03:44:00,7309,Rejected,Other
66118,13541,2020-03-09 09:17:57,5884,Rejected,Other
66119,26139,2023-10-12 11:46:48,6763,Under Review,Other
66120,10389,2018-02-11 09:57:09,7712,Under Review,Natural Disaster
66121,18604,2022-11-25 02:48:24,4983,Under Review,Theft
66122,17962,2019-03-06 19:05:40,6436,Approved,Accident
66123,22450,2022-02-18 23:30:38,5468,Approved,Other
66124,27586,2022-04-15 11:17:31,9342,Rejected,Accident
66125,11726,2018-03-03 17:59:40,7081,Approved,Theft
66126,12505,2019-11-22 19:01:35,4061,Rejected,Accident
66127,15944,2022-08-24 16:14:40,-125,Rejected,Theft
66128,11762,2021-06-07 00:56:00,2950,Approved,Theft
66129,12314,2020-11-19 13:06:44,7677,Rejected,Natural Disaster
66130,19330,2020-03-06 02:22:13,4617,Approved,Theft
66131,29543,2019-02-06 00:20:08,6713,Under Review,Accident
66132,28618,2017-02-11 01:18:03,9839,Under Review,Natural Disaster
66133,13055,2020-04-26 17:17:40,6270,Under Review,Other
66134,24219,2023-02-02 08:03:24,1384,Approved,Natural Disaster
66135,27186,2018-09-23 18:21:43,2617,Under Review,Accident
66136,20349,2023-09-19 02:23:24,4828,Approved,Accident
66137,23305,2022-05-08 14:22:44,10725,Under Review,Accident
66138,19140,2023-05-16 10:22:58,5839,Rejected,Theft
66139,14645,2017-04-09 11:03:34,7160,Rejected,Accident
66140,29721,2021-11-30 21:46:33,4973,Under Review,Other
66141,16840,2017-09-23 21:18:08,9494,Approved,Natural Disaster
66142,21568,2022-03-20 15:01:51,10692,Approved,Theft
66143,15647,2024-12-08 16:23:32,1766,Approved,Other
66144,27989,2020-01-20 22:46:09,4160,Under Review,Theft
66145,29635,2018-06-09 04:28:59,14102,Rejected,Natural Disaster
66146,10643,2019-10-21 04:03:53,7355,Rejected,Natural Disaster
66147,26386,2024-12-21 14:04:51,6256,Rejected,Other
66148,12135,2022-07-23 23:22:09,6233,Under Review,Theft
66149,17942,2017-05-27 05:45:22,7964,Under Review,Natural Disaster
66150,18961,2021-08-03 05:48:49,3967,Rejected,Theft
66151,13792,2020-10-30 01:08:45,5569,Under Review,Natural Disaster
66152,22042,2021-01-30 05:40:03,7634,Approved,Theft
66153,24702,2018-01-01 04:01:13,4041,Approved,Accident
66154,14437,2023-05-25 14:31:11,7756,Rejected,Theft
66155,15018,2022-09-19 07:14:38,5174,Approved,Natural Disaster
66156,20380,2024-10-02 10:57:28,6775,Rejected,Accident
66157,15589,2017-05-16 03:06:53,2366,Under Review,Theft
66158,18524,2017-08-23 20:36:38,4723,Approved,Natural Disaster
66159,20949,2018-11-07 12:18:05,6341,Rejected,Other
66160,24530,2018-04-14 19:55:11,9165,Rejected,Other
66161,16324,2019-01-29 10:53:09,8717,Approved,Theft
66162,16990,2021-02-16 05:56:12,4729,Under Review,Natural Disaster
66163,24848,2023-06-01 12:06:26,7547,Under Review,Theft
66164,12443,2019-03-04 20:24:40,9111,Rejected,Theft
66165,29683,2017-11-23 10:49:16,12587,Under Review,Theft
66166,22122,2018-02-21 17:43:13,5237,Approved,Natural Disaster
66167,12186,2020-03-17 22:06:43,8635,Approved,Other
66168,14255,2019-07-13 06:50:23,9143,Approved,Natural Disaster
66169,10205,2023-04-18 18:11:23,1954,Approved,Accident
66170,18033,2024-01-30 12:07:56,3526,Under Review,Accident
66171,29777,2019-10-25 18:20:54,5251,Rejected,Natural Disaster
66172,16123,2023-05-05 04:05:01,7215,Under Review,Theft
66173,19035,2024-10-16 19:55:51,9450,Rejected,Other
66174,16784,2020-10-22 23:26:24,5208,Approved,Natural Disaster
66175,29549,2021-01-19 14:33:04,10163,Approved,Natural Disaster
66176,28187,2018-07-09 00:52:48,5734,Rejected,Natural Disaster
66177,17233,2023-02-14 23:52:53,9746,Rejected,Accident
66178,16992,2019-03-04 21:40:28,6028,Rejected,Other
66179,11754,2022-06-26 18:43:47,11223,Under Review,Other
66180,10447,2021-07-06 23:53:24,7093,Under Review,Other
66181,14698,2023-03-01 14:17:02,12846,Approved,Theft
66182,29391,2020-10-24 12:33:21,1598,Under Review,Other
66183,25641,2022-05-10 16:56:48,7413,Under Review,Theft
66184,27394,2021-08-25 06:46:12,11318,Approved,Natural Disaster
66185,21530,2021-10-01 12:47:23,5864,Approved,Accident
66186,23216,2019-07-30 06:04:46,12270,Under Review,Natural Disaster
66187,25551,2022-08-13 20:47:22,5370,Under Review,Accident
66188,20495,2017-06-06 00:32:50,3427,Rejected,Accident
66189,26507,2019-03-15 18:28:39,7345,Under Review,Accident
66190,15631,2022-04-28 08:12:11,7292,Approved,Accident
66191,17351,2017-04-15 17:08:12,8091,Under Review,Theft
66192,12931,2023-02-21 04:55:01,5254,Under Review,Theft
66193,12142,2019-07-16 14:15:53,7497,Approved,Natural Disaster
66194,20358,2017-08-09 19:25:50,5069,Approved,Accident
66195,15618,2022-01-08 23:37:07,10868,Approved,Theft
66196,24526,2020-01-12 16:10:10,11585,Rejected,Accident
66197,21859,2023-05-15 09:22:36,3966,Under Review,Accident
66198,24800,2018-10-28 02:02:08,6311,Under Review,Theft
66199,16624,2020-11-13 09:17:59,9728,Approved,Theft
66200,10762,2021-03-25 02:03:29,10836,Under Review,Other
66201,19438,2023-03-24 01:58:28,7377,Rejected,Other
66202,22955,2022-01-04 03:31:13,7645,Rejected,Theft
66203,21980,2023-04-30 08:19:21,8313,Under Review,Theft
66204,19811,2020-02-17 06:54:31,7247,Rejected,Theft
66205,18900,2021-02-21 23:47:56,10271,Rejected,Other
66206,20283,2022-05-20 21:59:52,4441,Under Review,Other
66207,22476,2021-09-08 15:53:12,5480,Under Review,Natural Disaster
66208,27896,2022-12-02 18:45:49,10140,Under Review,Accident
66209,22030,2022-11-18 18:42:36,15020,Rejected,Other
66210,15360,2024-11-23 20:06:33,7657,Under Review,Other
66211,15739,2019-07-15 09:17:18,8220,Approved,Other
66212,17229,2019-03-09 08:57:51,9676,Under Review,Theft
66213,16844,2017-09-02 23:20:04,6075,Approved,Accident
66214,13996,2023-12-26 22:30:00,7010,Approved,Accident
66215,16071,2017-12-21 05:08:11,4132,Approved,Accident
66216,13051,2018-09-16 01:46:31,9438,Rejected,Theft
66217,24896,2017-12-04 01:31:06,9259,Under Review,Natural Disaster
66218,20061,2021-05-10 23:04:05,9193,Rejected,Theft
66219,26123,2022-12-09 12:52:20,6349,Rejected,Other
66220,14810,2017-04-03 23:56:45,9750,Rejected,Accident
66221,22254,2019-08-17 05:49:19,4160,Rejected,Other
66222,18449,2022-08-10 09:14:27,7041,Under Review,Theft
66223,11582,2017-09-02 06:56:49,5750,Rejected,Other
66224,12714,2023-01-16 00:07:30,5519,Under Review,Theft
66225,12838,2024-06-03 05:20:06,5117,Under Review,Theft
66226,27177,2020-01-18 19:24:57,3768,Approved,Other
66227,18764,2020-11-22 20:24:45,3670,Approved,Theft
66228,27053,2023-12-16 23:28:11,5299,Rejected,Natural Disaster
66229,21388,2023-11-19 05:29:42,6112,Rejected,Natural Disaster
66230,11001,2018-01-03 18:07:42,8059,Approved,Other
66231,10266,2021-02-06 00:34:02,7945,Under Review,Natural Disaster
66232,13568,2017-03-09 23:38:55,3783,Rejected,Accident
66233,14725,2017-05-26 17:33:39,7601,Approved,Theft
66234,25934,2017-01-28 19:30:12,6843,Rejected,Natural Disaster
66235,18991,2023-09-14 20:34:08,7490,Under Review,Natural Disaster
66236,11857,2023-02-26 04:34:51,2523,Under Review,Natural Disaster
66237,19660,2017-11-09 11:01:38,12717,Rejected,Other
66238,12661,2017-01-30 17:14:37,6994,Under Review,Accident
66239,25787,2019-02-16 05:48:14,1278,Approved,Accident
66240,17551,2021-07-08 21:42:50,5299,Approved,Other
66241,23677,2024-01-13 08:04:42,7179,Approved,Accident
66242,28626,2021-04-06 14:55:24,13357,Approved,Theft
66243,15396,2020-01-10 03:15:08,4949,Rejected,Natural Disaster
66244,23404,2020-05-13 09:17:12,8404,Under Review,Accident
66245,24836,2024-03-30 02:50:18,10778,Rejected,Theft
66246,19632,2018-09-27 19:17:50,8110,Approved,Accident
66247,19748,2018-07-29 07:37:46,7649,Approved,Natural Disaster
66248,27200,2022-08-24 22:28:47,8928,Approved,Other
66249,28486,2024-11-06 02:09:08,8354,Approved,Theft
66250,29530,2021-07-02 05:21:17,5981,Rejected,Theft
66251,11226,2023-07-30 03:53:50,8168,Rejected,Natural Disaster
66252,26130,2019-08-28 08:00:46,3451,Under Review,Other
66253,12913,2020-01-26 10:57:07,8409,Rejected,Other
66254,28512,2022-02-25 22:10:18,3693,Rejected,Other
66255,21470,2021-06-19 04:25:55,8200,Approved,Other
66256,14100,2024-04-14 00:12:46,10914,Rejected,Accident
66257,10670,2018-07-16 00:24:36,-1545,Approved,Other
66258,20037,2024-05-31 15:48:31,10205,Approved,Accident
66259,29517,2024-12-15 07:15:30,9625,Approved,Natural Disaster
66260,22011,2024-11-18 20:36:16,9607,Approved,Other
66261,29944,2023-04-20 15:22:02,10795,Approved,Other
66262,25739,2022-11-02 08:06:57,9898,Rejected,Natural Disaster
66263,17839,2023-03-22 09:18:56,7444,Rejected,Other
66264,22962,2021-04-22 03:45:16,10067,Approved,Theft
66265,26806,2023-11-30 21:29:19,9677,Under Review,Other
66266,21137,2022-04-03 21:25:11,13406,Rejected,Other
66267,18076,2017-10-27 23:41:32,3557,Rejected,Natural Disaster
66268,27704,2024-01-05 18:51:29,8645,Under Review,Theft
66269,22947,2020-07-11 07:04:46,4408,Under Review,Theft
